StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_x3,StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_x3,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_std_error_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_x3,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_x3,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_std_error_mean_response,GBM_1_AutoML_1_20260315_24016_x3,GBM_1_AutoML_1_20260315_24016_mean_response,GBM_1_AutoML_1_20260315_24016_stddev_response,GBM_1_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_24016_x3,DeepLearning_1_AutoML_1_20260315_24016_mean_response,DeepLearning_1_AutoML_1_20260315_24016_stddev_response,DeepLearning_1_AutoML_1_20260315_24016_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_2_x3,GBM_grid_1_AutoML_1_20260315_24016_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_24016_model_2_std_error_mean_response,GBM_5_AutoML_1_20260315_24016_x3,GBM_5_AutoML_1_20260315_24016_mean_response,GBM_5_AutoML_1_20260315_24016_stddev_response,GBM_5_AutoML_1_20260315_24016_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_1_x3,GBM_grid_1_AutoML_1_20260315_24016_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_24016_model_1_std_error_mean_response,GBM_2_AutoML_1_20260315_24016_x3,GBM_2_AutoML_1_20260315_24016_mean_response,GBM_2_AutoML_1_20260315_24016_stddev_response,GBM_2_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_3_AutoML_1_20260315_24016_x3,XGBoost_3_AutoML_1_20260315_24016_mean_response,XGBoost_3_AutoML_1_20260315_24016_stddev_response,XGBoost_3_AutoML_1_20260315_24016_std_error_mean_response,GBM_3_AutoML_1_20260315_24016_x3,GBM_3_AutoML_1_20260315_24016_mean_response,GBM_3_AutoML_1_20260315_24016_stddev_response,GBM_3_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_x3,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_std_error_mean_response,GBM_4_AutoML_1_20260315_24016_x3,GBM_4_AutoML_1_20260315_24016_mean_response,GBM_4_AutoML_1_20260315_24016_stddev_response,GBM_4_AutoML_1_20260315_24016_std_error_mean_response,DRF_1_AutoML_1_20260315_24016_x3,DRF_1_AutoML_1_20260315_24016_mean_response,DRF_1_AutoML_1_20260315_24016_stddev_response,DRF_1_AutoML_1_20260315_24016_std_error_mean_response,XRT_1_AutoML_1_20260315_24016_x3,XRT_1_AutoML_1_20260315_24016_mean_response,XRT_1_AutoML_1_20260315_24016_stddev_response,XRT_1_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_x3,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_std_error_mean_response,GLM_1_AutoML_1_20260315_24016_x3,GLM_1_AutoML_1_20260315_24016_mean_response,GLM_1_AutoML_1_20260315_24016_stddev_response,GLM_1_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_x3,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_x3,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260315_24016_x3,XGBoost_2_AutoML_1_20260315_24016_mean_response,XGBoost_2_AutoML_1_20260315_24016_stddev_response,XGBoost_2_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_1_AutoML_1_20260315_24016_x3,XGBoost_1_AutoML_1_20260315_24016_mean_response,XGBoost_1_AutoML_1_20260315_24016_stddev_response,XGBoost_1_AutoML_1_20260315_24016_std_error_mean_response
-4.151808619725346,-2.309137319069355,3.3490867917845026,0.03349086791784503,-4.151808619725346,-2.647640915479392,3.2908988470773615,0.032908988470773615,-4.151808619725346,-2.458783353323132,3.5155623972690284,0.035155623972690286,-4.151808619725346,-2.293597428947827,3.6300621715238814,0.03630062171523882,-4.151808619725346,-1.812342877499007,3.5643049753613885,0.03564304975361388,-4.151808619725346,-2.561427341143404,3.1486540837869117,0.031486540837869115,-4.151808619725346,-1.749896350210203,3.653325256314825,0.03653325256314825,-4.151808619725346,-1.7595768811311843,3.270562996715031,0.03270562996715031,-4.151808619725346,-1.7701694201101716,3.679645673629478,0.03679645673629478,-4.151808619725346,-2.059537079736048,3.4426119912845055,0.034426119912845055,-4.151808619725346,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-4.151808619725346,-1.9145826658910308,3.550472440855892,0.03550472440855892,-4.151808619725346,-0.6498829036996877,2.271491266584337,0.02271491266584337,-4.151808619725346,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-4.151808619725346,-1.717432992586571,3.4975743901402048,0.03497574390140205,-4.151808619725346,-1.7723004484844975,3.253586796116689,0.03253586796116689,-4.151808619725346,-1.7042842564013554,1.8524868312785032,0.018524868312785034,-4.151808619725346,-2.784866723032151,3.8684376035125054,0.038684376035125055,-4.151808619725346,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-4.151808619725346,-1.923371268351841,3.9457269951731773,0.03945726995173177,-4.151808619725346,-2.134839673630735,3.6651404731058177,0.03665140473105818,-4.151808619725346,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-4.065509268944604,-2.2896393454619783,3.3540955129810524,0.03354095512981052,-4.065509268944604,-2.611160821275845,3.2908634681006315,0.03290863468100631,-4.065509268944604,-2.439980045030256,3.5155661236165123,0.03515566123616512,-4.065509268944604,-2.293597428947827,3.6300621715238814,0.03630062171523882,-4.065509268944604,-1.812342877499007,3.5643049753613885,0.03564304975361388,-4.065509268944604,-2.5200455023211252,3.1647050191738355,0.03164705019173836,-4.065509268944604,-1.749896350210203,3.653325256314825,0.03653325256314825,-4.065509268944604,-1.7595768811311843,3.270562996715031,0.03270562996715031,-4.065509268944604,-1.7701694201101716,3.679645673629478,0.03679645673629478,-4.065509268944604,-2.059537079736048,3.4426119912845055,0.034426119912845055,-4.065509268944604,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-4.065509268944604,-1.9145826658910308,3.550472440855892,0.03550472440855892,-4.065509268944604,-0.6451691485611606,2.2854703098582427,0.022854703098582427,-4.065509268944604,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-4.065509268944604,-1.717432992586571,3.4975743901402048,0.03497574390140205,-4.065509268944604,-1.7723004484844975,3.253586796116689,0.03253586796116689,-4.065509268944604,-1.6897420295554482,1.8632309365251465,0.018632309365251464,-4.065509268944604,-2.747997464700652,3.8684376035125054,0.038684376035125055,-4.065509268944604,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-4.065509268944604,-1.923371268351841,3.9457269951731773,0.03945726995173177,-4.065509268944604,-2.134839673630735,3.6651404731058177,0.03665140473105818,-4.065509268944604,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.9792099181638627,-2.269912390504768,3.35911644302867,0.0335911644302867,-3.9792099181638627,-2.5745623474647314,3.2909323519626583,0.03290932351962658,-3.9792099181638627,-2.4211157191247548,3.5156127266959127,0.03515612726695913,-3.9792099181638627,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.9792099181638627,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.9792099181638627,-2.477961334075963,3.1807148021647285,0.03180714802164728,-3.9792099181638627,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.9792099181638627,-1.7595768811311843,3.270562996715031,0.03270562996715031,-3.9792099181638627,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.9792099181638627,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.9792099181638627,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.9792099181638627,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.9792099181638627,-0.6399144764054641,2.2993668907661746,0.022993668907661746,-3.9792099181638627,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.9792099181638627,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.9792099181638627,-1.7723004484844975,3.253586796116689,0.03253586796116689,-3.9792099181638627,-1.6748829520324375,1.8740997186790251,0.018740997186790252,-3.9792099181638627,-2.711128206369154,3.8684376035125054,0.038684376035125055,-3.9792099181638627,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.9792099181638627,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.9792099181638627,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.9792099181638627,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.8929105673831215,-2.249980542590598,3.3641497715349753,0.03364149771534975,-3.8929105673831215,-2.5378576536810766,3.291112840769139,0.032911128407691385,-3.8929105673831215,-2.4021966431717514,3.515707587550721,0.03515707587550721,-3.8929105673831215,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.8929105673831215,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.8929105673831215,-2.4352904907772843,3.1966831598965593,0.031966831598965594,-3.8929105673831215,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.8929105673831215,-1.7595768811311843,3.270562996715031,0.03270562996715031,-3.8929105673831215,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.8929105673831215,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.8929105673831215,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.8929105673831215,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.8929105673831215,-0.634095759583468,2.3131842792455135,0.023131842792455136,-3.8929105673831215,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.8929105673831215,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.8929105673831215,-1.7687925257411772,3.2510070453639366,0.032510070453639364,-3.8929105673831215,-1.659712261480169,1.8850482052785866,0.018850482052785868,-3.8929105673831215,-2.6742589480376564,3.8684376035125054,0.038684376035125055,-3.8929105673831215,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.8929105673831215,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.8929105673831215,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.8929105673831215,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.80661121660238,-2.229833493068712,3.3691937915647308,0.033691937915647306,-3.80661121660238,-2.5010707148660667,3.2914070801686606,0.0329140708016866,-3.80661121660238,-2.3832351748205385,3.5158504793559224,0.035158504793559225,-3.80661121660238,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.80661121660238,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.80661121660238,-2.3919740533447533,3.2125878330223587,0.03212587833022359,-3.80661121660238,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.80661121660238,-1.7595768811311843,3.270562996715031,0.03270562996715031,-3.80661121660238,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.80661121660238,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.80661121660238,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.80661121660238,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.80661121660238,-0.6276560197190889,2.326981105346981,0.02326981105346981,-3.80661121660238,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.80661121660238,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.80661121660238,-1.7678995838983822,3.2503331381322056,0.032503331381322054,-3.80661121660238,-1.6442291307410488,1.8961118459852695,0.018961118459852697,-3.80661121660238,-2.637389689706158,3.8684376035125054,0.038684376035125055,-3.80661121660238,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.80661121660238,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.80661121660238,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.80661121660238,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.720311865821639,-2.2094962383490384,3.374288309117603,0.03374288309117603,-3.720311865821639,-2.464214429357293,3.291858404994561,0.03291858404994561,-3.720311865821639,-2.364237962393266,3.5160631197923533,0.035160631197923536,-3.720311865821639,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.720311865821639,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.720311865821639,-2.3481232249236936,3.228583874976084,0.03228583874976084,-3.720311865821639,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.720311865821639,-1.7595768811311843,3.270562996715031,0.03270562996715031,-3.720311865821639,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.720311865821639,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.720311865821639,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.720311865821639,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.720311865821639,-0.6205875014443581,2.340721898078264,0.02340721898078264,-3.720311865821639,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.720311865821639,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.720311865821639,-1.7678995838983822,3.2503331381322056,0.032503331381322054,-3.720311865821639,-1.6284190159259502,1.9072945033946478,0.01907294503394648,-3.720311865821639,-2.6005204313746604,3.868437603512505,0.03868437603512505,-3.720311865821639,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.720311865821639,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.720311865821639,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.720311865821639,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.6340125150408973,-2.1969711003245225,3.385167732224866,0.03385167732224866,-3.6340125150408973,-2.4273055362301355,3.2924967878762925,0.03292496787876292,-3.6340125150408973,-2.3452136338828633,3.5163614230186244,0.03516361423018624,-3.6340125150408973,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.6340125150408973,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.6340125150408973,-2.3039181926966643,3.244637742834636,0.03244637742834636,-3.6340125150408973,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.6340125150408973,-1.8814769671271825,3.3532169846336743,0.033532169846336744,-3.6340125150408973,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.6340125150408973,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.6340125150408973,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.6340125150408973,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.6340125150408973,-0.6128505759227592,2.3544174301834295,0.023544174301834295,-3.6340125150408973,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.6340125150408973,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.6340125150408973,-1.7678995838983822,3.2503331381322056,0.032503331381322054,-3.6340125150408973,-1.612293160683851,1.9185918488838394,0.019185918488838393,-3.6340125150408973,-2.5636511730431613,3.8684376035125054,0.038684376035125055,-3.6340125150408973,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.6340125150408973,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.6340125150408973,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.6340125150408973,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.547713164260156,-2.1763727347374786,3.3903994756984597,0.0339039947569846,-3.547713164260156,-2.39035689020027,3.2933467761623523,0.03293346776162352,-3.547713164260156,-2.3261688151269846,3.5167577613026326,0.03516757761302633,-3.547713164260156,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.547713164260156,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.547713164260156,-2.2595568886022046,3.2608944620482685,0.03260894462048269,-3.547713164260156,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.547713164260156,-1.8814769671271825,3.3532169846336743,0.033532169846336744,-3.547713164260156,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.547713164260156,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.547713164260156,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.547713164260156,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.547713164260156,-0.6044785193826853,2.3680977839391812,0.023680977839391812,-3.547713164260156,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.547713164260156,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.547713164260156,-1.7636767168033893,3.248194990467433,0.03248194990467433,-3.547713164260156,-1.5958472890624829,1.9300196068444486,0.019300196068444485,-3.547713164260156,-2.526781914711663,3.8684376035125054,0.038684376035125055,-3.547713164260156,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.547713164260156,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.547713164260156,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.547713164260156,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.461413813479415,-2.155743292941157,3.395720376632535,0.03395720376632535,-3.461413813479415,-2.353410037353452,3.2943702246025515,0.03294370224602552,-3.461413813479415,-2.3071249206497972,3.517231424229051,0.03517231424229051,-3.461413813479415,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.461413813479415,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.461413813479415,-2.215391015546477,3.2773931018344244,0.03277393101834424,-3.461413813479415,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.461413813479415,-1.8814769671271825,3.3532169846336743,0.033532169846336744,-3.461413813479415,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.461413813479415,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.461413813479415,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.461413813479415,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.461413813479415,-0.5954179245086898,2.3817896440178745,0.023817896440178746,-3.461413813479415,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.461413813479415,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.461413813479415,-1.7636767168033893,3.248194990467433,0.03248194990467433,-3.461413813479415,-1.5790759147481215,1.9415831323266546,0.019415831323266547,-3.461413813479415,-2.489912656380165,3.8684376035125054,0.038684376035125055,-3.461413813479415,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.461413813479415,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.461413813479415,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.461413813479415,-2.0957397308185697,3.9781312899044856,0.03978131289904486
-3.375114462698673,-2.13518198672923,3.4011698071537633,0.03401169807153763,-3.375114462698673,-2.3164547953446637,3.2956731105434236,0.032956731105434234,-3.375114462698673,-2.2880767020609993,3.5178377636441116,0.03517837763644112,-3.375114462698673,-2.293597428947827,3.6300621715238814,0.03630062171523882,-3.375114462698673,-1.812342877499007,3.5643049753613885,0.03564304975361388,-3.375114462698673,-2.171928450467109,3.2941695728482063,0.032941695728482066,-3.375114462698673,-1.749896350210203,3.653325256314825,0.03653325256314825,-3.375114462698673,-1.8814769671271825,3.3532169846336743,0.033532169846336744,-3.375114462698673,-1.7701694201101716,3.679645673629478,0.03679645673629478,-3.375114462698673,-2.059537079736048,3.4426119912845055,0.034426119912845055,-3.375114462698673,-1.1485349091213666,3.6811407681879382,0.036811407681879384,-3.375114462698673,-1.9145826658910308,3.550472440855892,0.03550472440855892,-3.375114462698673,-0.5856882817216073,2.395524934785915,0.02395524934785915,-3.375114462698673,-1.9501076319252544,3.3929864326395687,0.033929864326395685,-3.375114462698673,-1.717432992586571,3.4975743901402048,0.03497574390140205,-3.375114462698673,-1.7734103118391802,3.2521567792053427,0.032521567792053424,-3.375114462698673,-1.5619722683389263,1.9533012577729894,0.019533012577729894,-3.375114462698673,-2.453043398048666,3.868437603512505,0.03868437603512505,-3.375114462698673,-1.4434769683947082,3.1487324900530087,0.031487324900530085,-3.375114462698673,-1.923371268351841,3.9457269951731773,0.03945726995173177,-3.375114462698673,-2.134839673630735,3.6651404731058177,0.03665140473105818,-3.375114462698673,-2.0957397308185697,3.9781312899044856,0.03978131289904486
