StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_63134_x7,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_63134_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_63134_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_63134_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_63134_model_1_x7,GBM_grid_1_AutoML_1_20260315_63134_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_63134_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_63134_model_1_std_error_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_63134_x7,StackedEnsemble_AllModels_1_AutoML_1_20260315_63134_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_63134_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_63134_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_63134_model_2_x7,GBM_grid_1_AutoML_1_20260315_63134_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_63134_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_63134_model_2_std_error_mean_response,GBM_1_AutoML_1_20260315_63134_x7,GBM_1_AutoML_1_20260315_63134_mean_response,GBM_1_AutoML_1_20260315_63134_stddev_response,GBM_1_AutoML_1_20260315_63134_std_error_mean_response,GLM_1_AutoML_1_20260315_63134_x7,GLM_1_AutoML_1_20260315_63134_mean_response,GLM_1_AutoML_1_20260315_63134_stddev_response,GLM_1_AutoML_1_20260315_63134_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_63134_model_1_x7,DeepLearning_grid_1_AutoML_1_20260315_63134_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_63134_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_63134_model_1_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_1_x7,XGBoost_grid_1_AutoML_1_20260315_63134_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_1_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_63134_model_1_x7,DeepLearning_grid_2_AutoML_1_20260315_63134_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_63134_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_63134_model_1_std_error_mean_response,GBM_5_AutoML_1_20260315_63134_x7,GBM_5_AutoML_1_20260315_63134_mean_response,GBM_5_AutoML_1_20260315_63134_stddev_response,GBM_5_AutoML_1_20260315_63134_std_error_mean_response,GBM_2_AutoML_1_20260315_63134_x7,GBM_2_AutoML_1_20260315_63134_mean_response,GBM_2_AutoML_1_20260315_63134_stddev_response,GBM_2_AutoML_1_20260315_63134_std_error_mean_response,GBM_3_AutoML_1_20260315_63134_x7,GBM_3_AutoML_1_20260315_63134_mean_response,GBM_3_AutoML_1_20260315_63134_stddev_response,GBM_3_AutoML_1_20260315_63134_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_63134_x7,DeepLearning_1_AutoML_1_20260315_63134_mean_response,DeepLearning_1_AutoML_1_20260315_63134_stddev_response,DeepLearning_1_AutoML_1_20260315_63134_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_63134_model_1_x7,DeepLearning_grid_3_AutoML_1_20260315_63134_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_63134_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_63134_model_1_std_error_mean_response,XGBoost_3_AutoML_1_20260315_63134_x7,XGBoost_3_AutoML_1_20260315_63134_mean_response,XGBoost_3_AutoML_1_20260315_63134_stddev_response,XGBoost_3_AutoML_1_20260315_63134_std_error_mean_response,GBM_4_AutoML_1_20260315_63134_x7,GBM_4_AutoML_1_20260315_63134_mean_response,GBM_4_AutoML_1_20260315_63134_stddev_response,GBM_4_AutoML_1_20260315_63134_std_error_mean_response,DRF_1_AutoML_1_20260315_63134_x7,DRF_1_AutoML_1_20260315_63134_mean_response,DRF_1_AutoML_1_20260315_63134_stddev_response,DRF_1_AutoML_1_20260315_63134_std_error_mean_response,XRT_1_AutoML_1_20260315_63134_x7,XRT_1_AutoML_1_20260315_63134_mean_response,XRT_1_AutoML_1_20260315_63134_stddev_response,XRT_1_AutoML_1_20260315_63134_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_3_x7,XGBoost_grid_1_AutoML_1_20260315_63134_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_2_x7,XGBoost_grid_1_AutoML_1_20260315_63134_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_63134_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260315_63134_x7,XGBoost_2_AutoML_1_20260315_63134_mean_response,XGBoost_2_AutoML_1_20260315_63134_stddev_response,XGBoost_2_AutoML_1_20260315_63134_std_error_mean_response,XGBoost_1_AutoML_1_20260315_63134_x7,XGBoost_1_AutoML_1_20260315_63134_mean_response,XGBoost_1_AutoML_1_20260315_63134_stddev_response,XGBoost_1_AutoML_1_20260315_63134_std_error_mean_response
-3.71044338268443,0.0791677619955321,2.2641658132450875,0.022641658132450875,-3.71044338268443,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.71044338268443,0.1974439962322784,2.2389769653506115,0.022389769653506114,-3.71044338268443,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.71044338268443,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.71044338268443,-0.79313076820932,2.2766817446717686,0.022766817446717685,-3.71044338268443,-0.839498644878847,2.302817242684473,0.02302817242684473,-3.71044338268443,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.71044338268443,-0.0714496479143805,1.6856513365249122,0.016856513365249123,-3.71044338268443,0.2661807112673411,1.981085247828922,0.01981085247828922,-3.71044338268443,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.71044338268443,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.71044338268443,-0.1290827657205547,1.7555553521189717,0.017555553521189718,-3.71044338268443,0.4007972705964698,1.0884346687050146,0.010884346687050146,-3.71044338268443,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.71044338268443,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.71044338268443,0.6561132868086078,2.3391300216034137,0.023391300216034135,-3.71044338268443,0.42958730317514954,1.938576956076639,0.01938576956076639,-3.71044338268443,0.3905488815635094,1.9312483465612424,0.019312483465612425,-3.71044338268443,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.71044338268443,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.71044338268443,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.6332246143866795,0.1029515090931126,2.2640613938145684,0.022640613938145683,-3.6332246143866795,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.6332246143866795,0.21891478266323475,2.2396139311979217,0.022396139311979216,-3.6332246143866795,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.6332246143866795,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.6332246143866795,-0.7205070703172635,2.2766817446717686,0.022766817446717685,-3.6332246143866795,-0.7636800353913064,2.3019537748910954,0.023019537748910954,-3.6332246143866795,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.6332246143866795,-0.02151797758985184,1.6976980682479423,0.016976980682479423,-3.6332246143866795,0.2661807112673411,1.981085247828922,0.01981085247828922,-3.6332246143866795,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.6332246143866795,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.6332246143866795,-0.06826742332030641,1.7724386002345365,0.017724386002345365,-3.6332246143866795,0.43429945781263757,1.0975650289604038,0.010975650289604037,-3.6332246143866795,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.6332246143866795,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.6332246143866795,0.6561132868086078,2.3391300216034137,0.023391300216034135,-3.6332246143866795,0.4298458662622851,1.938468190855757,0.01938468190855757,-3.6332246143866795,0.3905488815635094,1.9312483465612424,0.019312483465612425,-3.6332246143866795,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.6332246143866795,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.6332246143866795,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.5560058460889286,0.12672481805352076,2.2639524134067504,0.022639524134067505,-3.5560058460889286,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.5560058460889286,0.24041143150445787,2.2402260317512708,0.022402260317512707,-3.5560058460889286,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.5560058460889286,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.5560058460889286,-0.6478833724252059,2.2766817446717686,0.022766817446717685,-3.5560058460889286,-0.687920669676755,2.301049906581786,0.02301049906581786,-3.5560058460889286,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.5560058460889286,0.02902699802674623,1.7093958314924884,0.017093958314924884,-3.5560058460889286,0.2661807112673411,1.981085247828922,0.01981085247828922,-3.5560058460889286,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.5560058460889286,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.5560058460889286,-0.006784348116821164,1.7891064292274064,0.017891064292274064,-3.5560058460889286,0.4681983674951779,1.1065565115341023,0.011065565115341023,-3.5560058460889286,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.5560058460889286,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.5560058460889286,0.6561132868086078,2.3391300216034137,0.023391300216034135,-3.5560058460889286,0.4298458662622851,1.938468190855757,0.01938468190855757,-3.5560058460889286,0.3905488815635094,1.9312483465612424,0.019312483465612425,-3.5560058460889286,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.5560058460889286,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.5560058460889286,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.478787077791178,0.15052640475989038,2.263850014709825,0.02263850014709825,-3.478787077791178,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.478787077791178,0.2619350883314331,2.2408145059310396,0.022408145059310394,-3.478787077791178,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.478787077791178,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.478787077791178,-0.5752596745331486,2.2766817446717686,0.022766817446717685,-3.478787077791178,-0.6122220973578338,2.3001001725629173,0.023001001725629175,-3.478787077791178,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.478787077791178,0.08021065658012831,1.720787210852257,0.017207872108522572,-3.478787077791178,0.2661807112673411,1.981085247828922,0.01981085247828922,-3.478787077791178,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.478787077791178,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.478787077791178,0.05534830024384082,1.8055497280062902,0.018055497280062904,-3.478787077791178,0.5024721740552484,1.1154167555722911,0.011154167555722912,-3.478787077791178,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.478787077791178,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.478787077791178,0.6561132868086078,2.3391300216034137,0.023391300216034135,-3.478787077791178,0.4331445692597511,1.9398479102723516,0.019398479102723517,-3.478787077791178,0.3905488815635094,1.9312483465612424,0.019312483465612425,-3.478787077791178,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.478787077791178,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.478787077791178,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.4015683094934275,0.1743767064579225,2.2637149827979917,0.022637149827979916,-3.4015683094934275,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.4015683094934275,0.2834885241008328,2.241378264054513,0.02241378264054513,-3.4015683094934275,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.4015683094934275,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.4015683094934275,-0.5026359766410922,2.2766817446717686,0.022766817446717685,-3.4015683094934275,-0.5365785781721354,2.2991158800790648,0.022991158800790647,-3.4015683094934275,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.4015683094934275,0.13207858803594985,1.731813048229622,0.017318130482296218,-3.4015683094934275,0.2661807112673411,1.981085247828922,0.01981085247828922,-3.4015683094934275,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.4015683094934275,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.4015683094934275,0.1181235419800063,1.821754942788846,0.01821754942788846,-3.4015683094934275,0.5371102872955027,1.1241774367176598,0.011241774367176598,-3.4015683094934275,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.4015683094934275,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.4015683094934275,0.6570370078865264,2.339019315866419,0.023390193158664193,-3.4015683094934275,0.4366979540704373,1.9393195042953506,0.019393195042953507,-3.4015683094934275,0.3905488815635094,1.9312483465612424,0.019312483465612425,-3.4015683094934275,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.4015683094934275,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.4015683094934275,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.324349541195677,0.1981071105452241,2.2635844886646983,0.022635844886646984,-3.324349541195677,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.324349541195677,0.30506863775379367,2.2419162355177726,0.022419162355177727,-3.324349541195677,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.324349541195677,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.324349541195677,-0.43001227874903486,2.2766817446717686,0.022766817446717685,-3.324349541195677,-0.46101425442744515,2.298079093431229,0.022980790934312288,-3.324349541195677,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.324349541195677,0.18460926452332718,1.7424632120279735,0.017424632120279736,-3.324349541195677,0.2661807112673411,1.981085247828922,0.01981085247828922,-3.324349541195677,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.324349541195677,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.324349541195677,0.1814454508731964,1.8377111489942757,0.018377111489942758,-3.324349541195677,0.5721098125632187,1.1328542759040083,0.011328542759040083,-3.324349541195677,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.324349541195677,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.324349541195677,0.6567258597761371,2.3390193088115367,0.023390193088115366,-3.324349541195677,0.4366979540704373,1.9393195042953506,0.019393195042953507,-3.324349541195677,0.3895124071167432,1.9321199042596726,0.019321199042596725,-3.324349541195677,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.324349541195677,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.324349541195677,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.247130772897926,0.22200373918114147,2.2636554141198806,0.022636554141198806,-3.247130772897926,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.247130772897926,0.3266758825828646,2.242431109579162,0.02242431109579162,-3.247130772897926,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.247130772897926,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.247130772897926,-0.3573885808569775,2.2766817446717686,0.022766817446717685,-3.247130772897926,-0.3855220735804457,2.2969965437095046,0.022969965437095046,-3.247130772897926,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.247130772897926,0.23779996760466665,1.7527973297321569,0.01752797329732157,-3.247130772897926,0.21704497810398438,1.9417642857937967,0.019417642857937966,-3.247130772897926,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.247130772897926,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.247130772897926,0.2452755045407244,1.8534069256927963,0.018534069256927962,-3.247130772897926,0.6074964415053119,1.1414465331765022,0.011414465331765022,-3.247130772897926,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.247130772897926,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.247130772897926,0.6596507416086174,2.342304683971386,0.02342304683971386,-3.247130772897926,0.4357671857025406,1.9388555712720696,0.019388555712720697,-3.247130772897926,0.3895124071167432,1.9321199042596726,0.019321199042596725,-3.247130772897926,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.247130772897926,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.247130772897926,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.1699120046001754,0.24552462111100368,2.2635882784402925,0.022635882784402924,-3.1699120046001754,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.1699120046001754,0.34830993006973193,2.2429237196977407,0.022429237196977408,-3.1699120046001754,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.1699120046001754,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.1699120046001754,-0.28476488296492075,2.2766817446717686,0.022766817446717685,-3.1699120046001754,-0.31008987074486377,2.2958817672116085,0.022958817672116084,-3.1699120046001754,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.1699120046001754,0.29162391011084726,1.7628122358115572,0.01762812235811557,-3.1699120046001754,0.21704497810398438,1.9417642857937967,0.019417642857937966,-3.1699120046001754,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.1699120046001754,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.1699120046001754,0.3096623887503833,1.8688402078406954,0.018688402078406954,-3.1699120046001754,0.6432569907699647,1.1498892536758087,0.011498892536758088,-3.1699120046001754,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.1699120046001754,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.1699120046001754,0.6559836766147591,2.343966012817833,0.02343966012817833,-3.1699120046001754,0.4357671857025406,1.9388555712720696,0.019388555712720697,-3.1699120046001754,0.3895124071167432,1.9321199042596726,0.019321199042596725,-3.1699120046001754,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.1699120046001754,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.1699120046001754,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.092693236302425,0.2700148714969896,2.263601325460309,0.02263601325460309,-3.092693236302425,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.092693236302425,0.3699658408499241,2.243392247925412,0.022433922479254118,-3.092693236302425,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.092693236302425,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.092693236302425,-0.2121411850728636,2.2766817446717686,0.022766817446717685,-3.092693236302425,-0.23472795736097132,2.2947314935411884,0.022947314935411883,-3.092693236302425,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.092693236302425,0.34599995746162476,1.7724827547626663,0.01772482754762666,-3.092693236302425,0.5513699084004503,2.1333409603960005,0.021333409603960005,-3.092693236302425,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.092693236302425,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.092693236302425,0.37460421315380865,1.8839688454080543,0.018839688454080544,-3.092693236302425,0.679354295400831,1.1582318856449632,0.011582318856449631,-3.092693236302425,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.092693236302425,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.092693236302425,0.6576372195725421,2.3465014158843696,0.023465014158843694,-3.092693236302425,0.497297739562137,1.9434357119802559,0.01943435711980256,-3.092693236302425,0.522262189978047,2.099514486576681,0.02099514486576681,-3.092693236302425,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.092693236302425,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.092693236302425,0.18428399276500573,2.794369363356301,0.027943693633563013
-3.0154744680046743,0.29998682333974863,2.2628099045090346,0.022628099045090347,-3.0154744680046743,0.7969314128238306,2.09461464165941,0.020946146416594102,-3.0154744680046743,0.3916487554831755,2.2438352882216908,0.02243835288221691,-3.0154744680046743,0.8157045225399486,2.235232979741217,0.022352329797412168,-3.0154744680046743,0.8387372754544274,2.2596242440226773,0.022596242440226774,-3.0154744680046743,-0.13951748718080645,2.2766817446717686,0.022766817446717685,-3.0154744680046743,-0.15942412477119425,2.2935611744942617,0.022935611744942616,-3.0154744680046743,0.14962205650783145,2.3256649997100793,0.023256649997100795,-3.0154744680046743,0.4010100901901436,1.7817671434263203,0.017817671434263202,-3.0154744680046743,0.593408131768938,2.162590405606213,0.02162590405606213,-3.0154744680046743,0.5290255544525256,2.1311295101663252,0.02131129510166325,-3.0154744680046743,0.6952947800164647,2.123337615209828,0.021233376152098284,-3.0154744680046743,0.4400852104529818,1.898854074465101,0.01898854074465101,-3.0154744680046743,0.7158018387132196,1.1664256769092707,0.011664256769092708,-3.0154744680046743,-0.390893353951769,2.3130048717343183,0.023130048717343185,-3.0154744680046743,0.5125594384567878,2.126122178440827,0.02126122178440827,-3.0154744680046743,0.7671827596668874,2.3141960710006866,0.023141960710006865,-3.0154744680046743,0.4947179171435779,1.9378125602834795,0.019378125602834795,-3.0154744680046743,0.5256569048466745,2.099373297808825,0.02099373297808825,-3.0154744680046743,0.08464101232290265,2.7702611635542924,0.027702611635542926,-3.0154744680046743,0.000673881753440935,2.543878013726295,0.025438780137262952,-3.0154744680046743,0.18428399276500573,2.794369363356301,0.027943693633563013
