StackedEnsemble_AllModels_1_AutoML_1_20260315_100402_x9,StackedEnsemble_AllModels_1_AutoML_1_20260315_100402_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_100402_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_100402_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_1_x9,XGBoost_grid_1_AutoML_1_20260315_100402_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_1_std_error_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_100402_x9,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_100402_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_100402_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_100402_std_error_mean_response,GBM_2_AutoML_1_20260315_100402_x9,GBM_2_AutoML_1_20260315_100402_mean_response,GBM_2_AutoML_1_20260315_100402_stddev_response,GBM_2_AutoML_1_20260315_100402_std_error_mean_response,GBM_5_AutoML_1_20260315_100402_x9,GBM_5_AutoML_1_20260315_100402_mean_response,GBM_5_AutoML_1_20260315_100402_stddev_response,GBM_5_AutoML_1_20260315_100402_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_100402_model_1_x9,DeepLearning_grid_1_AutoML_1_20260315_100402_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_100402_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_100402_model_1_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_100402_model_2_x9,GBM_grid_1_AutoML_1_20260315_100402_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_100402_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_100402_model_2_std_error_mean_response,GBM_1_AutoML_1_20260315_100402_x9,GBM_1_AutoML_1_20260315_100402_mean_response,GBM_1_AutoML_1_20260315_100402_stddev_response,GBM_1_AutoML_1_20260315_100402_std_error_mean_response,GBM_3_AutoML_1_20260315_100402_x9,GBM_3_AutoML_1_20260315_100402_mean_response,GBM_3_AutoML_1_20260315_100402_stddev_response,GBM_3_AutoML_1_20260315_100402_std_error_mean_response,GBM_4_AutoML_1_20260315_100402_x9,GBM_4_AutoML_1_20260315_100402_mean_response,GBM_4_AutoML_1_20260315_100402_stddev_response,GBM_4_AutoML_1_20260315_100402_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_100402_x9,DeepLearning_1_AutoML_1_20260315_100402_mean_response,DeepLearning_1_AutoML_1_20260315_100402_stddev_response,DeepLearning_1_AutoML_1_20260315_100402_std_error_mean_response,XGBoost_3_AutoML_1_20260315_100402_x9,XGBoost_3_AutoML_1_20260315_100402_mean_response,XGBoost_3_AutoML_1_20260315_100402_stddev_response,XGBoost_3_AutoML_1_20260315_100402_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_100402_model_1_x9,DeepLearning_grid_2_AutoML_1_20260315_100402_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_100402_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_100402_model_1_std_error_mean_response,XRT_1_AutoML_1_20260315_100402_x9,XRT_1_AutoML_1_20260315_100402_mean_response,XRT_1_AutoML_1_20260315_100402_stddev_response,XRT_1_AutoML_1_20260315_100402_std_error_mean_response,DRF_1_AutoML_1_20260315_100402_x9,DRF_1_AutoML_1_20260315_100402_mean_response,DRF_1_AutoML_1_20260315_100402_stddev_response,DRF_1_AutoML_1_20260315_100402_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_3_x9,XGBoost_grid_1_AutoML_1_20260315_100402_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_2_x9,XGBoost_grid_1_AutoML_1_20260315_100402_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_100402_model_2_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_100402_model_1_x9,GBM_grid_1_AutoML_1_20260315_100402_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_100402_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_100402_model_1_std_error_mean_response,XGBoost_2_AutoML_1_20260315_100402_x9,XGBoost_2_AutoML_1_20260315_100402_mean_response,XGBoost_2_AutoML_1_20260315_100402_stddev_response,XGBoost_2_AutoML_1_20260315_100402_std_error_mean_response,XGBoost_1_AutoML_1_20260315_100402_x9,XGBoost_1_AutoML_1_20260315_100402_mean_response,XGBoost_1_AutoML_1_20260315_100402_stddev_response,XGBoost_1_AutoML_1_20260315_100402_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_100402_model_1_x9,DeepLearning_grid_3_AutoML_1_20260315_100402_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_100402_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_100402_model_1_std_error_mean_response,GLM_1_AutoML_1_20260315_100402_x9,GLM_1_AutoML_1_20260315_100402_mean_response,GLM_1_AutoML_1_20260315_100402_stddev_response,GLM_1_AutoML_1_20260315_100402_std_error_mean_response
-3.914843833480402,5.173613726674025,2.793610483394091,0.027936104833940913,-3.914843833480402,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.914843833480402,5.238476159112056,2.8729579762569437,0.028729579762569436,-3.914843833480402,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.914843833480402,5.143347229433694,2.706270246733454,0.02706270246733454,-3.914843833480402,4.254262998808235,2.7141485415824467,0.027141485415824465,-3.914843833480402,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.914843833480402,3.925462416357602,2.438747003821491,0.02438747003821491,-3.914843833480402,5.118119865512421,2.765409020436762,0.02765409020436762,-3.914843833480402,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.914843833480402,5.055091928149901,2.5671668798023037,0.025671668798023038,-3.914843833480402,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.914843833480402,4.232878488049534,2.009280289370368,0.02009280289370368,-3.914843833480402,3.0055024395214214,2.167469738629978,0.02167469738629978,-3.914843833480402,3.1311084925075847,2.472751326724176,0.02472751326724176,-3.914843833480402,4.560361411684333,2.682909861112308,0.026829098611123082,-3.914843833480402,4.789115893266351,2.846578776860996,0.02846578776860996,-3.914843833480402,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.914843833480402,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.914843833480402,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.914843833480402,3.555951945516595,1.3310778424889433,0.013310778424889433,-3.914843833480402,1.6446859577574753,2.4153437167396197,0.024153437167396197
-3.8409941043090052,5.1357299788573405,2.7943887165352814,0.027943887165352815,-3.8409941043090052,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.8409941043090052,5.204198916733742,2.872297058563719,0.02872297058563719,-3.8409941043090052,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.8409941043090052,5.143347229433694,2.706270246733454,0.02706270246733454,-3.8409941043090052,4.176829306098185,2.7121490735629123,0.027121490735629125,-3.8409941043090052,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.8409941043090052,3.925462416357602,2.438747003821491,0.02438747003821491,-3.8409941043090052,5.118119865512421,2.765409020436762,0.02765409020436762,-3.8409941043090052,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.8409941043090052,4.963523647899844,2.571089648140234,0.025710896481402342,-3.8409941043090052,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.8409941043090052,4.161540695393175,2.013345696491128,0.02013345696491128,-3.8409941043090052,3.0055024395214214,2.167469738629978,0.02167469738629978,-3.8409941043090052,3.1311084925075847,2.472751326724176,0.02472751326724176,-3.8409941043090052,4.560361411684333,2.682909861112308,0.026829098611123082,-3.8409941043090052,4.789115893266351,2.846578776860996,0.02846578776860996,-3.8409941043090052,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.8409941043090052,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.8409941043090052,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.8409941043090052,3.5130865405946445,1.3334883163846543,0.013334883163846543,-3.8409941043090052,1.6448025206688406,2.4153437167396197,0.024153437167396197
-3.7671443751376086,5.097933274341234,2.7952041916339083,0.027952041916339085,-3.7671443751376086,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.7671443751376086,5.170115832340477,2.871635218968472,0.028716352189684723,-3.7671443751376086,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.7671443751376086,5.143347229433694,2.706270246733454,0.02706270246733454,-3.7671443751376086,4.099834224218768,2.7101629827298837,0.027101629827298836,-3.7671443751376086,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.7671443751376086,3.925462416357602,2.438747003821491,0.02438747003821491,-3.7671443751376086,5.118119865512421,2.765409020436762,0.02765409020436762,-3.7671443751376086,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.7671443751376086,4.8717518976360585,2.5752398258157987,0.025752398258157987,-3.7671443751376086,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.7671443751376086,4.089895932878612,2.017514019552316,0.02017514019552316,-3.7671443751376086,2.9902892649776827,2.1463477140782636,0.021463477140782637,-3.7671443751376086,3.012176609149702,2.3680504284784067,0.023680504284784066,-3.7671443751376086,4.560361411684333,2.682909861112308,0.026829098611123082,-3.7671443751376086,4.789115893266351,2.846578776860996,0.02846578776860996,-3.7671443751376086,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.7671443751376086,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.7671443751376086,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.7671443751376086,3.470163744826574,1.3358815462822589,0.013358815462822589,-3.7671443751376086,1.6449190835802059,2.4153437167396197,0.024153437167396197
-3.693294645966212,5.060374466483253,2.7959591798396652,0.027959591798396653,-3.693294645966212,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.693294645966212,5.136221387148931,2.870974026007019,0.028709740260070192,-3.693294645966212,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.693294645966212,5.145092260349431,2.7055718627041,0.027055718627041002,-3.693294645966212,4.023265286012691,2.708193621006682,0.027081936210066822,-3.693294645966212,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.693294645966212,3.925462416357602,2.438747003821491,0.02438747003821491,-3.693294645966212,5.118119865512421,2.765409020436762,0.02765409020436762,-3.693294645966212,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.693294645966212,4.779757154503399,2.5795336297325013,0.025795336297325014,-3.693294645966212,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.693294645966212,4.017952965386043,2.02177661094413,0.0202177661094413,-3.693294645966212,2.9902892649776827,2.1463477140782636,0.021463477140782637,-3.693294645966212,3.012176609149702,2.3680504284784067,0.023680504284784066,-3.693294645966212,4.560361411684333,2.682909861112308,0.026829098611123082,-3.693294645966212,4.789115893266351,2.846578776860996,0.02846578776860996,-3.693294645966212,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.693294645966212,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.693294645966212,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.693294645966212,3.427173781130367,1.3382479367536477,0.013382479367536478,-3.693294645966212,1.6450356464915712,2.4153437167396197,0.024153437167396197
-3.6194449167948157,5.0227573421851,2.7968066330461943,0.027968066330461942,-3.6194449167948157,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.6194449167948157,5.1025259314372065,2.870303410003898,0.028703034100038983,-3.6194449167948157,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.6194449167948157,5.145092260349431,2.7055718627041,0.027055718627041002,-3.6194449167948157,3.947145873181586,2.7062167548376035,0.027062167548376034,-3.6194449167948157,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.6194449167948157,3.925462416357602,2.438747003821491,0.02438747003821491,-3.6194449167948157,5.118119865512421,2.765409020436762,0.02765409020436762,-3.6194449167948157,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.6194449167948157,4.687615675522804,2.5839366000355017,0.025839366000355017,-3.6194449167948157,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.6194449167948157,3.945704877816077,2.026116629421938,0.020261166294219382,-3.6194449167948157,2.9458896484702266,2.144025363259532,0.02144025363259532,-3.6194449167948157,3.012176609149702,2.3680504284784067,0.023680504284784066,-3.6194449167948157,4.560361411684333,2.682909861112308,0.026829098611123082,-3.6194449167948157,4.789115893266351,2.846578776860996,0.02846578776860996,-3.6194449167948157,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.6194449167948157,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.6194449167948157,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.6194449167948157,3.3841394622679872,1.340638996624673,0.01340638996624673,-3.6194449167948157,1.645152209402937,2.4153437167396197,0.024153437167396197
-3.545595187623419,4.983501121855389,2.7966887710586414,0.027966887710586415,-3.545595187623419,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.545595187623419,5.069027720446876,2.869623073992511,0.02869623073992511,-3.545595187623419,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.545595187623419,5.1259074734045935,2.6938966623232456,0.026938966623232457,-3.545595187623419,3.87147204424479,2.7042325429605967,0.027042325429605968,-3.545595187623419,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.545595187623419,3.925462416357602,2.438747003821491,0.02438747003821491,-3.545595187623419,5.118119865512421,2.765409020436762,0.02765409020436762,-3.545595187623419,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.545595187623419,4.595247474546704,2.5885604279258065,0.025885604279258064,-3.545595187623419,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.545595187623419,3.873295203434733,2.030551733992848,0.02030551733992848,-3.545595187623419,2.936352444947307,2.137204908903835,0.02137204908903835,-3.545595187623419,3.004149995177753,2.358319136674741,0.02358319136674741,-3.545595187623419,4.374484774511588,2.637366052482488,0.026373660524824878,-3.545595187623419,4.789115893266351,2.846578776860996,0.02846578776860996,-3.545595187623419,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.545595187623419,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.545595187623419,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.545595187623419,3.3411335326807077,1.3430298421755402,0.013430298421755402,-3.545595187623419,1.6452687723143022,2.4153437167396197,0.024153437167396197
-3.4717454584520224,4.946067886384007,2.7976017711785994,0.027976017711785994,-3.4717454584520224,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.4717454584520224,5.035729295871423,2.86893382336885,0.0286893382336885,-3.4717454584520224,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.4717454584520224,5.1259074734045935,2.6938966623232456,0.026938966623232457,-3.4717454584520224,3.7962495409918526,2.702248013258669,0.02702248013258669,-3.4717454584520224,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.4717454584520224,3.925462416357602,2.438747003821491,0.02438747003821491,-3.4717454584520224,5.118119865512421,2.765409020436762,0.02765409020436762,-3.4717454584520224,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.4717454584520224,4.502683640894282,2.5934542136336622,0.025934542136336624,-3.4717454584520224,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.4717454584520224,3.8007007308404774,2.0351051904406456,0.020351051904406458,-3.4717454584520224,2.922276301858638,2.125868923889901,0.021258689238899012,-3.4717454584520224,2.9988847009806716,2.3577250866343213,0.023577250866343213,-3.4717454584520224,4.374484774511588,2.637366052482488,0.026373660524824878,-3.4717454584520224,4.789115893266351,2.846578776860996,0.02846578776860996,-3.4717454584520224,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.4717454584520224,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.4717454584520224,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.4717454584520224,3.2981417961205284,1.3454015937321528,0.01345401593732153,-3.4717454584520224,1.645385335225668,2.4153437167396197,0.024153437167396197
-3.3978957292806258,4.908716440819832,2.798543157233616,0.02798543157233616,-3.3978957292806258,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.3978957292806258,5.0026290705049306,2.868230980827641,0.02868230980827641,-3.3978957292806258,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.3978957292806258,5.1259074734045935,2.6938966623232456,0.026938966623232457,-3.3978957292806258,3.7214747778596853,2.7002483032591265,0.027002483032591264,-3.3978957292806258,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.3978957292806258,3.925462416357602,2.438747003821491,0.02438747003821491,-3.3978957292806258,5.118119865512421,2.765409020436762,0.02765409020436762,-3.3978957292806258,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.3978957292806258,4.409856315854334,2.5986249536192827,0.025986249536192826,-3.3978957292806258,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.3978957292806258,3.727852398305897,2.039704239397929,0.02039704239397929,-3.3978957292806258,2.9119321251722914,2.121435074409673,0.021214350744096732,-3.3978957292806258,2.9982159540181237,2.364882906240766,0.023648829062407662,-3.3978957292806258,4.374484774511588,2.637366052482488,0.026373660524824878,-3.3978957292806258,4.789115893266351,2.846578776860996,0.02846578776860996,-3.3978957292806258,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.3978957292806258,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.3978957292806258,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.3978957292806258,3.2552023121650775,1.3477862748617302,0.013477862748617302,-3.3978957292806258,1.6455018981370328,2.4153437167396197,0.024153437167396197
-3.324046000109229,4.868387586985311,2.799527289258799,0.02799527289258799,-3.324046000109229,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.324046000109229,4.969732790946769,2.867515565668036,0.02867515565668036,-3.324046000109229,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.324046000109229,5.091742225389443,2.694383408696513,0.02694383408696513,-3.324046000109229,3.6471607366513346,2.6982338348610564,0.026982338348610566,-3.324046000109229,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.324046000109229,3.925462416357602,2.438747003821491,0.02438747003821491,-3.324046000109229,5.118119865512421,2.765409020436762,0.02765409020436762,-3.324046000109229,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.324046000109229,4.316848046719269,2.603982542323218,0.02603982542323218,-3.324046000109229,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.324046000109229,3.654833352325177,2.044364147748774,0.02044364147748774,-3.324046000109229,2.884280943156023,2.106983526422226,0.021069835264222257,-3.324046000109229,2.994823441349395,2.3627647680080117,0.02362764768008012,-3.324046000109229,4.109664559023361,2.599529246124029,0.025995292461240292,-3.324046000109229,4.789115893266351,2.846578776860996,0.02846578776860996,-3.324046000109229,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.324046000109229,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.324046000109229,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.324046000109229,3.212352217027168,1.3501858326615919,0.013501858326615919,-3.324046000109229,1.6456184610483986,2.4153437167396197,0.024153437167396197
-3.250196270937833,4.8318897923718485,2.8007292074022203,0.028007292074022205,-3.250196270937833,5.991121940452838,2.7075090062205445,0.027075090062205445,-3.250196270937833,4.937049180488421,2.866796468731773,0.028667964687317728,-3.250196270937833,5.0442385038592805,2.7796555466584283,0.027796555466584282,-3.250196270937833,5.098685846659429,2.6969455550149726,0.026969455550149724,-3.250196270937833,3.5733271236391135,2.6962229238876274,0.026962229238876274,-3.250196270937833,3.933814828498999,2.4621129328766465,0.024621129328766464,-3.250196270937833,3.925462416357602,2.438747003821491,0.02438747003821491,-3.250196270937833,5.118119865512421,2.765409020436762,0.02765409020436762,-3.250196270937833,5.194545737813642,2.6968237531799035,0.026968237531799034,-3.250196270937833,4.223792162555969,2.609602990780276,0.026096029907802756,-3.250196270937833,4.925343448062428,3.1250638345987496,0.03125063834598749,-3.250196270937833,3.5817227329343586,2.049121929185957,0.02049121929185957,-3.250196270937833,2.8589365736620023,2.108936444377151,0.02108936444377151,-3.250196270937833,2.9696666669047014,2.3410145318746878,0.023410145318746876,-3.250196270937833,4.109664559023361,2.599529246124029,0.025995292461240292,-3.250196270937833,4.789115893266351,2.846578776860996,0.02846578776860996,-3.250196270937833,4.510001123190574,2.5410066534141773,0.025410066534141774,-3.250196270937833,3.9764929822577155,3.053965345934491,0.03053965345934491,-3.250196270937833,4.51566657968145,2.7180727814761707,0.027180727814761708,-3.250196270937833,3.169665657683091,1.3525834870074052,0.013525834870074051,-3.250196270937833,1.645735023959764,2.4153437167396197,0.024153437167396197
