StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_105018_x7,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_105018_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_105018_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_105018_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_105018_model_1_x7,DeepLearning_grid_1_AutoML_1_20260315_105018_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_105018_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_105018_model_1_std_error_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_105018_x7,StackedEnsemble_AllModels_1_AutoML_1_20260315_105018_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_105018_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_105018_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_1_x7,XGBoost_grid_1_AutoML_1_20260315_105018_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_1_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_105018_model_1_x7,DeepLearning_grid_2_AutoML_1_20260315_105018_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_105018_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_105018_model_1_std_error_mean_response,GBM_1_AutoML_1_20260315_105018_x7,GBM_1_AutoML_1_20260315_105018_mean_response,GBM_1_AutoML_1_20260315_105018_stddev_response,GBM_1_AutoML_1_20260315_105018_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_105018_model_2_x7,GBM_grid_1_AutoML_1_20260315_105018_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_105018_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_105018_model_2_std_error_mean_response,GBM_2_AutoML_1_20260315_105018_x7,GBM_2_AutoML_1_20260315_105018_mean_response,GBM_2_AutoML_1_20260315_105018_stddev_response,GBM_2_AutoML_1_20260315_105018_std_error_mean_response,GBM_5_AutoML_1_20260315_105018_x7,GBM_5_AutoML_1_20260315_105018_mean_response,GBM_5_AutoML_1_20260315_105018_stddev_response,GBM_5_AutoML_1_20260315_105018_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_105018_x7,DeepLearning_1_AutoML_1_20260315_105018_mean_response,DeepLearning_1_AutoML_1_20260315_105018_stddev_response,DeepLearning_1_AutoML_1_20260315_105018_std_error_mean_response,GBM_3_AutoML_1_20260315_105018_x7,GBM_3_AutoML_1_20260315_105018_mean_response,GBM_3_AutoML_1_20260315_105018_stddev_response,GBM_3_AutoML_1_20260315_105018_std_error_mean_response,XGBoost_3_AutoML_1_20260315_105018_x7,XGBoost_3_AutoML_1_20260315_105018_mean_response,XGBoost_3_AutoML_1_20260315_105018_stddev_response,XGBoost_3_AutoML_1_20260315_105018_std_error_mean_response,GBM_4_AutoML_1_20260315_105018_x7,GBM_4_AutoML_1_20260315_105018_mean_response,GBM_4_AutoML_1_20260315_105018_stddev_response,GBM_4_AutoML_1_20260315_105018_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_105018_model_1_x7,DeepLearning_grid_3_AutoML_1_20260315_105018_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_105018_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_105018_model_1_std_error_mean_response,XRT_1_AutoML_1_20260315_105018_x7,XRT_1_AutoML_1_20260315_105018_mean_response,XRT_1_AutoML_1_20260315_105018_stddev_response,XRT_1_AutoML_1_20260315_105018_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_105018_model_1_x7,GBM_grid_1_AutoML_1_20260315_105018_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_105018_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_105018_model_1_std_error_mean_response,DRF_1_AutoML_1_20260315_105018_x7,DRF_1_AutoML_1_20260315_105018_mean_response,DRF_1_AutoML_1_20260315_105018_stddev_response,DRF_1_AutoML_1_20260315_105018_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_3_x7,XGBoost_grid_1_AutoML_1_20260315_105018_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_2_x7,XGBoost_grid_1_AutoML_1_20260315_105018_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_105018_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260315_105018_x7,XGBoost_2_AutoML_1_20260315_105018_mean_response,XGBoost_2_AutoML_1_20260315_105018_stddev_response,XGBoost_2_AutoML_1_20260315_105018_std_error_mean_response,GLM_1_AutoML_1_20260315_105018_x7,GLM_1_AutoML_1_20260315_105018_mean_response,GLM_1_AutoML_1_20260315_105018_stddev_response,GLM_1_AutoML_1_20260315_105018_std_error_mean_response,XGBoost_1_AutoML_1_20260315_105018_x7,XGBoost_1_AutoML_1_20260315_105018_mean_response,XGBoost_1_AutoML_1_20260315_105018_stddev_response,XGBoost_1_AutoML_1_20260315_105018_std_error_mean_response
-3.71044338268443,-3.706697499512456,2.3049252450677877,0.023049252450677876,-3.71044338268443,-3.9647717229115935,2.09777585506612,0.0209777585506612,-3.71044338268443,-3.6217618282600226,2.214927134214217,0.02214927134214217,-3.71044338268443,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.71044338268443,-2.500988101671185,1.7612546621467047,0.017612546621467048,-3.71044338268443,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.71044338268443,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.71044338268443,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.71044338268443,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.71044338268443,-3.4315719192820144,1.7747561703461934,0.017747561703461933,-3.71044338268443,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.71044338268443,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.71044338268443,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.71044338268443,-1.2553694413347252,0.9899186587636487,0.009899186587636487,-3.71044338268443,-2.140247761150874,1.943664904979715,0.01943664904979715,-3.71044338268443,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.71044338268443,-2.2604666625309595,2.056110384712541,0.02056110384712541,-3.71044338268443,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.71044338268443,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.71044338268443,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.71044338268443,-4.114552001298721,1.9347327418960296,0.019347327418960295,-3.71044338268443,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.6332246143866795,-3.628443875820632,2.305879370283953,0.023058793702839527,-3.6332246143866795,-3.8403119870662996,2.09880594385589,0.0209880594385589,-3.6332246143866795,-3.5506781184239573,2.21964584828084,0.0221964584828084,-3.6332246143866795,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.6332246143866795,-2.429161506195389,1.7721755461547888,0.01772175546154789,-3.6332246143866795,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.6332246143866795,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.6332246143866795,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.6332246143866795,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.6332246143866795,-3.377683201493287,1.7906026418733219,0.01790602641873322,-3.6332246143866795,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.6332246143866795,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.6332246143866795,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.6332246143866795,-1.2003528439858262,0.994847942225039,0.00994847942225039,-3.6332246143866795,-2.140247761150874,1.943664904979715,0.01943664904979715,-3.6332246143866795,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.6332246143866795,-2.2604666625309595,2.056110384712541,0.02056110384712541,-3.6332246143866795,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.6332246143866795,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.6332246143866795,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.6332246143866795,-3.995515466453992,1.9347327418960294,0.019347327418960295,-3.6332246143866795,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.5560058460889286,-3.5503929953313693,2.3069256382062107,0.023069256382062107,-3.5560058460889286,-3.716174707412096,2.0999833799569063,0.020999833799569063,-3.5560058460889286,-3.479407737838805,2.224354083468771,0.02224354083468771,-3.5560058460889286,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.5560058460889286,-2.3561599175716306,1.7822978381726835,0.017822978381726834,-3.5560058460889286,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.5560058460889286,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.5560058460889286,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.5560058460889286,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.5560058460889286,-3.322330492151373,1.8069591127504305,0.018069591127504305,-3.5560058460889286,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.5560058460889286,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.5560058460889286,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.5560058460889286,-1.145314568322144,0.9998113128325725,0.009998113128325724,-3.5560058460889286,-2.140247761150874,1.943664904979715,0.01943664904979715,-3.5560058460889286,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.5560058460889286,-2.2604666625309595,2.056110384712541,0.02056110384712541,-3.5560058460889286,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.5560058460889286,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.5560058460889286,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.5560058460889286,-3.876478931609263,1.9347327418960296,0.019347327418960295,-3.5560058460889286,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.478787077791178,-3.4725696293559007,2.308039579357222,0.023080395793572222,-3.478787077791178,-3.592399281879815,2.1012648636993463,0.021012648636993463,-3.478787077791178,-3.4079843366243003,2.22901847085362,0.0222901847085362,-3.478787077791178,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.478787077791178,-2.2821448738401005,1.7916582365523919,0.017916582365523917,-3.478787077791178,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.478787077791178,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.478787077791178,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.478787077791178,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.478787077791178,-3.265453669793663,1.823599264719912,0.01823599264719912,-3.478787077791178,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.478787077791178,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.478787077791178,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.478787077791178,-1.0902133064183417,1.0048672062217052,0.010048672062217053,-3.478787077791178,-2.1300368187890286,1.937446069759467,0.019374460697594673,-3.478787077791178,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.478787077791178,-2.253765030131969,2.0555155734480284,0.020555155734480284,-3.478787077791178,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.478787077791178,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.478787077791178,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.478787077791178,-3.7574423967645356,1.9347327418960294,0.019347327418960295,-3.478787077791178,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.4015683094934275,-3.3949722655389385,2.3092059537846352,0.023092059537846352,-3.4015683094934275,-3.46898330511963,2.1026286706459043,0.021026286706459042,-3.4015683094934275,-3.33642695665762,2.2336114488868177,0.022336114488868176,-3.4015683094934275,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.4015683094934275,-2.207179452062733,1.8002143754747806,0.018002143754747804,-3.4015683094934275,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.4015683094934275,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.4015683094934275,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.4015683094934275,-3.2991352382183496,2.1844845409369618,0.021844845409369616,-3.4015683094934275,-3.2071533836284356,1.8404661812226655,0.018404661812226653,-3.4015683094934275,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.4015683094934275,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.4015683094934275,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.4015683094934275,-1.0350015615735393,1.0099873031073252,0.010099873031073252,-3.4015683094934275,-2.1277661050464545,1.9347489737919048,0.019347489737919048,-3.4015683094934275,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.4015683094934275,-2.253202020042323,2.0549738111870335,0.020549738111870334,-3.4015683094934275,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.4015683094934275,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.4015683094934275,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.4015683094934275,-3.6384058619198085,1.9347327418960294,0.019347327418960295,-3.4015683094934275,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.324349541195677,-3.31759781110619,2.3104439677868256,0.023104439677868256,-3.324349541195677,-3.3459218581788686,2.1041150850503287,0.021041150850503287,-3.324349541195677,-3.2647035260115915,2.2381648691882563,0.022381648691882562,-3.324349541195677,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.324349541195677,-2.1312235078229214,1.8079481868190048,0.01807948186819005,-3.324349541195677,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.324349541195677,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.324349541195677,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.324349541195677,-3.2991352382183496,2.1844845409369618,0.021844845409369616,-3.324349541195677,-3.1472111699920498,1.8576879246879154,0.018576879246879154,-3.324349541195677,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.324349541195677,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.324349541195677,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.324349541195677,-0.9797384154874978,1.0151910065778378,0.010151910065778378,-3.324349541195677,-2.1248732938479216,1.932454829832534,0.01932454829832534,-3.324349541195677,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.324349541195677,-2.2304495078168904,2.0530473874304014,0.020530473874304015,-3.324349541195677,-2.1223663033184246,2.3815748733096296,0.023815748733096297,-3.324349541195677,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.324349541195677,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.324349541195677,-3.519369327075081,1.9347327418960294,0.019347327418960295,-3.324349541195677,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.247130772897926,-3.2404683276205892,2.3117393487836666,0.023117393487836667,-3.247130772897926,-3.2232500292255346,2.1056932649435667,0.021056932649435665,-3.247130772897926,-3.1928502304603725,2.2426884210053832,0.022426884210053833,-3.247130772897926,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.247130772897926,-2.0544381511049252,1.8150440612359708,0.01815044061235971,-3.247130772897926,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.247130772897926,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.247130772897926,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.247130772897926,-3.326248676902098,2.1746689699792356,0.021746689699792356,-3.247130772897926,-3.08560750750886,1.8752731031639163,0.01875273103163916,-3.247130772897926,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.247130772897926,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.247130772897926,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.247130772897926,-0.9244382506123435,1.0204849656596355,0.010204849656596356,-3.247130772897926,-2.168748336419546,1.9138539961215484,0.019138539961215485,-3.247130772897926,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.247130772897926,-2.2747476312235304,2.085708580246268,0.020857085802462677,-3.247130772897926,-2.1223663033184246,2.3815748733096296,0.023815748733096297,-3.247130772897926,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.247130772897926,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.247130772897926,-3.400332792230352,1.9347327418960294,0.019347327418960295,-3.247130772897926,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.1699120046001754,-3.163584732121926,2.313081052545817,0.023130810525458168,-3.1699120046001754,-3.1009692767803285,2.1073506375977056,0.021073506375977057,-3.1699120046001754,-3.1208457533106304,2.2471480595058666,0.022471480595058668,-3.1699120046001754,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.1699120046001754,-1.9767801446026998,1.821354423457145,0.01821354423457145,-3.1699120046001754,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.1699120046001754,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.1699120046001754,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.1699120046001754,-3.0403440028110946,2.227750359005158,0.02227750359005158,-3.1699120046001754,-3.022199570672566,1.8931266420103579,0.01893126642010358,-3.1699120046001754,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.1699120046001754,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.1699120046001754,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.1699120046001754,-0.869044565141626,1.0258737956777473,0.010258737956777474,-3.1699120046001754,-2.1562862590193324,1.9128079553497717,0.019128079553497716,-3.1699120046001754,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.1699120046001754,-2.26364307321155,2.077550651250451,0.02077550651250451,-3.1699120046001754,-2.104300277905597,2.395099531204208,0.02395099531204208,-3.1699120046001754,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.1699120046001754,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.1699120046001754,-3.2812962573856237,1.9347327418960294,0.019347327418960295,-3.1699120046001754,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.092693236302425,-3.0869283525515785,2.314492971474969,0.023144929714749688,-3.092693236302425,-2.979049903566957,2.109122271441111,0.02109122271441111,-3.092693236302425,-3.0292511940569637,2.254579249826494,0.022545792498264938,-3.092693236302425,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.092693236302425,-1.8982973696139176,1.8268294037023003,0.018268294037023004,-3.092693236302425,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.092693236302425,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.092693236302425,-2.7580588715307965,2.3678836207862926,0.023678836207862927,-3.092693236302425,-2.7005074936585927,2.3092037104255265,0.023092037104255267,-3.092693236302425,-2.956905245956661,1.911277433823863,0.01911277433823863,-3.092693236302425,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.092693236302425,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.092693236302425,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.092693236302425,-0.813530050191533,1.0313854617912157,0.010313854617912156,-3.092693236302425,-2.0801377722587495,1.934774212799315,0.019347742127993152,-3.092693236302425,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.092693236302425,-2.1721896126298725,2.1340883411565192,0.021340883411565193,-3.092693236302425,-2.0697454745804778,2.429568029620971,0.024295680296209713,-3.092693236302425,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.092693236302425,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.092693236302425,-3.1622597225408957,1.9347327418960296,0.019347327418960295,-3.092693236302425,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.0154744680046743,-3.010517935823976,2.315960408241328,0.023159604082413278,-3.0154744680046743,-2.857521725917342,2.11098029560779,0.021109802956077898,-3.0154744680046743,-2.9569287649644096,2.2589444781273293,0.022589444781273293,-3.0154744680046743,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.0154744680046743,-1.819059585858813,1.8315107210000987,0.018315107210000986,-3.0154744680046743,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.0154744680046743,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.0154744680046743,-2.7580588715307965,2.3678836207862926,0.023678836207862927,-3.0154744680046743,-2.710369294201066,2.31233928847816,0.0231233928847816,-3.0154744680046743,-2.8896538257910294,1.9297141115362142,0.01929714111536214,-3.0154744680046743,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.0154744680046743,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.0154744680046743,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.0154744680046743,-0.757914289452002,1.037013943967255,0.01037013943967255,-3.0154744680046743,-2.0373216904951614,2.011275057585489,0.02011275057585489,-3.0154744680046743,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.0154744680046743,-2.1281909217724087,2.1643961754667287,0.021643961754667287,-3.0154744680046743,-2.0804581850584487,2.4375578011153984,0.024375578011153986,-3.0154744680046743,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.0154744680046743,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.0154744680046743,-3.043223187696169,1.9347327418960294,0.019347327418960295,-3.0154744680046743,-2.1128780718357656,2.9422099896595535,0.029422099896595534
