DeepLearning_grid_1_AutoML_1_20260315_43938_model_1_x7,DeepLearning_grid_1_AutoML_1_20260315_43938_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_43938_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_43938_model_1_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_1_x7,XGBoost_grid_1_AutoML_1_20260315_43938_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_1_std_error_mean_response,GBM_1_AutoML_1_20260315_43938_x7,GBM_1_AutoML_1_20260315_43938_mean_response,GBM_1_AutoML_1_20260315_43938_stddev_response,GBM_1_AutoML_1_20260315_43938_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_43938_model_2_x7,GBM_grid_1_AutoML_1_20260315_43938_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_43938_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_43938_model_2_std_error_mean_response,GBM_2_AutoML_1_20260315_43938_x7,GBM_2_AutoML_1_20260315_43938_mean_response,GBM_2_AutoML_1_20260315_43938_stddev_response,GBM_2_AutoML_1_20260315_43938_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_43938_model_1_x7,DeepLearning_grid_2_AutoML_1_20260315_43938_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_43938_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_43938_model_1_std_error_mean_response,GBM_5_AutoML_1_20260315_43938_x7,GBM_5_AutoML_1_20260315_43938_mean_response,GBM_5_AutoML_1_20260315_43938_stddev_response,GBM_5_AutoML_1_20260315_43938_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_43938_x7,DeepLearning_1_AutoML_1_20260315_43938_mean_response,DeepLearning_1_AutoML_1_20260315_43938_stddev_response,DeepLearning_1_AutoML_1_20260315_43938_std_error_mean_response,GBM_3_AutoML_1_20260315_43938_x7,GBM_3_AutoML_1_20260315_43938_mean_response,GBM_3_AutoML_1_20260315_43938_stddev_response,GBM_3_AutoML_1_20260315_43938_std_error_mean_response,XGBoost_3_AutoML_1_20260315_43938_x7,XGBoost_3_AutoML_1_20260315_43938_mean_response,XGBoost_3_AutoML_1_20260315_43938_stddev_response,XGBoost_3_AutoML_1_20260315_43938_std_error_mean_response,GBM_4_AutoML_1_20260315_43938_x7,GBM_4_AutoML_1_20260315_43938_mean_response,GBM_4_AutoML_1_20260315_43938_stddev_response,GBM_4_AutoML_1_20260315_43938_std_error_mean_response,XRT_1_AutoML_1_20260315_43938_x7,XRT_1_AutoML_1_20260315_43938_mean_response,XRT_1_AutoML_1_20260315_43938_stddev_response,XRT_1_AutoML_1_20260315_43938_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_43938_model_1_x7,GBM_grid_1_AutoML_1_20260315_43938_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_43938_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_43938_model_1_std_error_mean_response,DRF_1_AutoML_1_20260315_43938_x7,DRF_1_AutoML_1_20260315_43938_mean_response,DRF_1_AutoML_1_20260315_43938_stddev_response,DRF_1_AutoML_1_20260315_43938_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_3_x7,XGBoost_grid_1_AutoML_1_20260315_43938_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_2_x7,XGBoost_grid_1_AutoML_1_20260315_43938_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_43938_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260315_43938_x7,XGBoost_2_AutoML_1_20260315_43938_mean_response,XGBoost_2_AutoML_1_20260315_43938_stddev_response,XGBoost_2_AutoML_1_20260315_43938_std_error_mean_response,GLM_1_AutoML_1_20260315_43938_x7,GLM_1_AutoML_1_20260315_43938_mean_response,GLM_1_AutoML_1_20260315_43938_stddev_response,GLM_1_AutoML_1_20260315_43938_std_error_mean_response,XGBoost_1_AutoML_1_20260315_43938_x7,XGBoost_1_AutoML_1_20260315_43938_mean_response,XGBoost_1_AutoML_1_20260315_43938_stddev_response,XGBoost_1_AutoML_1_20260315_43938_std_error_mean_response
-3.71044338268443,-3.9751615266020845,2.0579439113113955,0.020579439113113954,-3.71044338268443,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.71044338268443,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.71044338268443,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.71044338268443,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.71044338268443,-2.7409448654101065,1.811234892353735,0.018112348923537348,-3.71044338268443,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.71044338268443,-3.897792664985396,1.864100404884071,0.018641004048840712,-3.71044338268443,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.71044338268443,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.71044338268443,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.71044338268443,-2.140247761150874,1.943664904979715,0.01943664904979715,-3.71044338268443,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.71044338268443,-2.2604666625309595,2.056110384712541,0.02056110384712541,-3.71044338268443,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.71044338268443,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.71044338268443,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.71044338268443,-4.114552001298721,1.9347327418960296,0.019347327418960295,-3.71044338268443,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.6332246143866795,-3.8544759509389985,2.0582736022369987,0.02058273602236999,-3.6332246143866795,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.6332246143866795,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.6332246143866795,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.6332246143866795,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.6332246143866795,-2.663508687319204,1.8205098007284142,0.01820509800728414,-3.6332246143866795,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.6332246143866795,-3.823785642188808,1.8926001499888898,0.0189260014998889,-3.6332246143866795,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.6332246143866795,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.6332246143866795,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.6332246143866795,-2.140247761150874,1.943664904979715,0.01943664904979715,-3.6332246143866795,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.6332246143866795,-2.2604666625309595,2.056110384712541,0.02056110384712541,-3.6332246143866795,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.6332246143866795,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.6332246143866795,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.6332246143866795,-3.995515466453992,1.9347327418960294,0.019347327418960295,-3.6332246143866795,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.5560058460889286,-3.7340738191905674,2.0588116920802615,0.020588116920802615,-3.5560058460889286,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.5560058460889286,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.5560058460889286,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.5560058460889286,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.5560058460889286,-2.5851328231053214,1.8290023584491697,0.018290023584491697,-3.5560058460889286,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.5560058460889286,-3.7481860402239717,1.9211190001162497,0.019211190001162497,-3.5560058460889286,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.5560058460889286,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.5560058460889286,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.5560058460889286,-2.140247761150874,1.943664904979715,0.01943664904979715,-3.5560058460889286,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.5560058460889286,-2.2604666625309595,2.056110384712541,0.02056110384712541,-3.5560058460889286,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.5560058460889286,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.5560058460889286,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.5560058460889286,-3.876478931609263,1.9347327418960296,0.019347327418960295,-3.5560058460889286,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.478787077791178,-3.613948631148915,2.059586521569174,0.02059586521569174,-3.478787077791178,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.478787077791178,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.478787077791178,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.478787077791178,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.478787077791178,-2.5057818959039135,1.8366697952903668,0.018366697952903667,-3.478787077791178,-3.28000672670607,2.1917723117926506,0.021917723117926505,-3.478787077791178,-3.670792832106049,1.9496793515224162,0.019496793515224164,-3.478787077791178,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.478787077791178,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.478787077791178,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.478787077791178,-2.1300368187890286,1.937446069759467,0.019374460697594673,-3.478787077791178,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.478787077791178,-2.253765030131969,2.0555155734480284,0.020555155734480284,-3.478787077791178,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.478787077791178,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.478787077791178,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.478787077791178,-3.7574423967645356,1.9347327418960294,0.019347327418960295,-3.478787077791178,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.4015683094934275,-3.4941160031317775,2.0605174573391603,0.020605174573391602,-3.4015683094934275,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.4015683094934275,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.4015683094934275,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.4015683094934275,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.4015683094934275,-2.425453339501853,1.8435169060349499,0.018435169060349497,-3.4015683094934275,-3.2991352382183496,2.1844845409369618,0.021844845409369616,-3.4015683094934275,-3.5916022507151073,1.9782957464897875,0.019782957464897874,-3.4015683094934275,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.4015683094934275,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.4015683094934275,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.4015683094934275,-2.1277661050464545,1.9347489737919048,0.019347489737919048,-3.4015683094934275,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.4015683094934275,-2.253202020042323,2.0549738111870335,0.020549738111870334,-3.4015683094934275,-2.0425303979384486,2.380128041197805,0.023801280411978053,-3.4015683094934275,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.4015683094934275,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.4015683094934275,-3.6384058619198085,1.9347327418960294,0.019347327418960295,-3.4015683094934275,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.324349541195677,-3.3745576548594247,2.061643997915878,0.020616439979158782,-3.324349541195677,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.324349541195677,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.324349541195677,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.324349541195677,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.324349541195677,-2.3444208008769283,1.849627253640555,0.01849627253640555,-3.324349541195677,-3.2991352382183496,2.1844845409369618,0.021844845409369616,-3.324349541195677,-3.510575741475612,2.006908669620789,0.020069086696207893,-3.324349541195677,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.324349541195677,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.324349541195677,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.324349541195677,-2.1248732938479216,1.932454829832534,0.01932454829832534,-3.324349541195677,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.324349541195677,-2.2304495078168904,2.0530473874304014,0.020530473874304015,-3.324349541195677,-2.1223663033184246,2.3815748733096296,0.023815748733096297,-3.324349541195677,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.324349541195677,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.324349541195677,-3.519369327075081,1.9347327418960294,0.019347327418960295,-3.324349541195677,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.247130772897926,-3.2552432434659178,2.062964907918617,0.02062964907918617,-3.247130772897926,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.247130772897926,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.247130772897926,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.247130772897926,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.247130772897926,-2.262695641626295,1.8549573079293722,0.01854957307929372,-3.247130772897926,-3.326248676902098,2.1746689699792356,0.021746689699792356,-3.247130772897926,-3.4277746708412744,2.0353381700068875,0.020353381700068875,-3.247130772897926,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.247130772897926,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.247130772897926,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.247130772897926,-2.168748336419546,1.9138539961215484,0.019138539961215485,-3.247130772897926,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.247130772897926,-2.2747476312235304,2.085708580246268,0.020857085802462677,-3.247130772897926,-2.1223663033184246,2.3815748733096296,0.023815748733096297,-3.247130772897926,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.247130772897926,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.247130772897926,-3.400332792230352,1.9347327418960294,0.019347327418960295,-3.247130772897926,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.1699120046001754,-3.1362172007461697,2.064510812518985,0.020645108125189847,-3.1699120046001754,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.1699120046001754,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.1699120046001754,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.1699120046001754,-3.0259560035242306,2.3242861032333724,0.023242861032333723,-3.1699120046001754,-2.180316384079333,1.8594496568907208,0.018594496568907208,-3.1699120046001754,-3.0403440028110946,2.227750359005158,0.02227750359005158,-3.1699120046001754,-3.3432418686484358,2.063618740632732,0.02063618740632732,-3.1699120046001754,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.1699120046001754,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.1699120046001754,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.1699120046001754,-2.1562862590193324,1.9128079553497717,0.019128079553497716,-3.1699120046001754,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.1699120046001754,-2.26364307321155,2.077550651250451,0.02077550651250451,-3.1699120046001754,-2.104300277905597,2.395099531204208,0.02395099531204208,-3.1699120046001754,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.1699120046001754,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.1699120046001754,-3.2812962573856237,1.9347327418960294,0.019347327418960295,-3.1699120046001754,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.092693236302425,-3.017446939471587,2.0663277826694166,0.020663277826694165,-3.092693236302425,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.092693236302425,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.092693236302425,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.092693236302425,-2.7580588715307965,2.3678836207862926,0.023678836207862927,-3.092693236302425,-2.097363953402522,1.863086913018646,0.01863086913018646,-3.092693236302425,-2.7005074936585927,2.3092037104255265,0.023092037104255267,-3.092693236302425,-3.2569569939969583,2.091785035295707,0.02091785035295707,-3.092693236302425,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.092693236302425,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.092693236302425,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.092693236302425,-2.0801377722587495,1.934774212799315,0.019347742127993152,-3.092693236302425,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.092693236302425,-2.1721896126298725,2.1340883411565192,0.021340883411565193,-3.092693236302425,-2.0697454745804778,2.429568029620971,0.024295680296209713,-3.092693236302425,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.092693236302425,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.092693236302425,-3.1622597225408957,1.9347327418960296,0.019347327418960295,-3.092693236302425,-2.1128780718357656,2.9422099896595535,0.029422099896595534
-3.0154744680046743,-2.898924069362452,2.0683663293415036,0.020683663293415037,-3.0154744680046743,-2.4956718928947588,2.4390309721265737,0.024390309721265737,-3.0154744680046743,-2.1911623073845474,2.2109107394425176,0.022109107394425176,-3.0154744680046743,-2.2189855730539882,2.1565193935915876,0.021565193935915876,-3.0154744680046743,-2.7580588715307965,2.3678836207862926,0.023678836207862927,-3.0154744680046743,-2.0138658711071806,1.8658960990762545,0.018658960990762544,-3.0154744680046743,-2.710369294201066,2.31233928847816,0.0231233928847816,-3.0154744680046743,-3.1687539722093954,2.119667927646569,0.02119667927646569,-3.0154744680046743,-2.5313112004259244,2.405654581903411,0.02405654581903411,-3.0154744680046743,-2.9685573127267877,2.644676115510013,0.02644676115510013,-3.0154744680046743,-2.592587246385087,2.3762079532553733,0.023762079532553732,-3.0154744680046743,-2.0373216904951614,2.011275057585489,0.02011275057585489,-3.0154744680046743,-2.1263334865727215,1.9558304769118828,0.01955830476911883,-3.0154744680046743,-2.1281909217724087,2.1643961754667287,0.021643961754667287,-3.0154744680046743,-2.0804581850584487,2.4375578011153984,0.024375578011153986,-3.0154744680046743,-3.1372704117275774,2.7666632775759377,0.027666632775759377,-3.0154744680046743,-2.3595955165121247,3.0073471284169666,0.030073471284169664,-3.0154744680046743,-3.043223187696169,1.9347327418960294,0.019347327418960295,-3.0154744680046743,-2.1128780718357656,2.9422099896595535,0.029422099896595534
