StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_125337_x1,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_125337_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_125337_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_125337_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_125337_model_1_x1,GBM_grid_1_AutoML_1_20260315_125337_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_125337_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_125337_model_1_std_error_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_125337_x1,StackedEnsemble_AllModels_1_AutoML_1_20260315_125337_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_125337_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_125337_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_125337_model_2_x1,GBM_grid_1_AutoML_1_20260315_125337_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_125337_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_125337_model_2_std_error_mean_response,GBM_1_AutoML_1_20260315_125337_x1,GBM_1_AutoML_1_20260315_125337_mean_response,GBM_1_AutoML_1_20260315_125337_stddev_response,GBM_1_AutoML_1_20260315_125337_std_error_mean_response,GLM_1_AutoML_1_20260315_125337_x1,GLM_1_AutoML_1_20260315_125337_mean_response,GLM_1_AutoML_1_20260315_125337_stddev_response,GLM_1_AutoML_1_20260315_125337_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_125337_model_1_x1,DeepLearning_grid_1_AutoML_1_20260315_125337_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_125337_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_125337_model_1_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_1_x1,XGBoost_grid_1_AutoML_1_20260315_125337_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_1_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_125337_model_1_x1,DeepLearning_grid_2_AutoML_1_20260315_125337_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_125337_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_125337_model_1_std_error_mean_response,GBM_5_AutoML_1_20260315_125337_x1,GBM_5_AutoML_1_20260315_125337_mean_response,GBM_5_AutoML_1_20260315_125337_stddev_response,GBM_5_AutoML_1_20260315_125337_std_error_mean_response,GBM_2_AutoML_1_20260315_125337_x1,GBM_2_AutoML_1_20260315_125337_mean_response,GBM_2_AutoML_1_20260315_125337_stddev_response,GBM_2_AutoML_1_20260315_125337_std_error_mean_response,GBM_3_AutoML_1_20260315_125337_x1,GBM_3_AutoML_1_20260315_125337_mean_response,GBM_3_AutoML_1_20260315_125337_stddev_response,GBM_3_AutoML_1_20260315_125337_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_125337_x1,DeepLearning_1_AutoML_1_20260315_125337_mean_response,DeepLearning_1_AutoML_1_20260315_125337_stddev_response,DeepLearning_1_AutoML_1_20260315_125337_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_125337_model_1_x1,DeepLearning_grid_3_AutoML_1_20260315_125337_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_125337_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_125337_model_1_std_error_mean_response,XGBoost_3_AutoML_1_20260315_125337_x1,XGBoost_3_AutoML_1_20260315_125337_mean_response,XGBoost_3_AutoML_1_20260315_125337_stddev_response,XGBoost_3_AutoML_1_20260315_125337_std_error_mean_response,GBM_4_AutoML_1_20260315_125337_x1,GBM_4_AutoML_1_20260315_125337_mean_response,GBM_4_AutoML_1_20260315_125337_stddev_response,GBM_4_AutoML_1_20260315_125337_std_error_mean_response,DRF_1_AutoML_1_20260315_125337_x1,DRF_1_AutoML_1_20260315_125337_mean_response,DRF_1_AutoML_1_20260315_125337_stddev_response,DRF_1_AutoML_1_20260315_125337_std_error_mean_response,XRT_1_AutoML_1_20260315_125337_x1,XRT_1_AutoML_1_20260315_125337_mean_response,XRT_1_AutoML_1_20260315_125337_stddev_response,XRT_1_AutoML_1_20260315_125337_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_3_x1,XGBoost_grid_1_AutoML_1_20260315_125337_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_2_x1,XGBoost_grid_1_AutoML_1_20260315_125337_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_125337_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260315_125337_x1,XGBoost_2_AutoML_1_20260315_125337_mean_response,XGBoost_2_AutoML_1_20260315_125337_stddev_response,XGBoost_2_AutoML_1_20260315_125337_std_error_mean_response,XGBoost_1_AutoML_1_20260315_125337_x1,XGBoost_1_AutoML_1_20260315_125337_mean_response,XGBoost_1_AutoML_1_20260315_125337_stddev_response,XGBoost_1_AutoML_1_20260315_125337_std_error_mean_response
-3.653680861706258,1.121310500456863,2.3854697323882337,0.023854697323882335,-3.653680861706258,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.653680861706258,1.195262555967438,2.3038610912631796,0.023038610912631798,-3.653680861706258,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.653680861706258,1.599101400112933,2.34889380883173,0.0234889380883173,-3.653680861706258,0.09437368342477229,2.3442517689432125,0.023442517689432125,-3.653680861706258,-0.00994837567751162,2.303952618243118,0.02303952618243118,-3.653680861706258,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.653680861706258,0.8119432527893717,1.7756494114137769,0.01775649411413777,-3.653680861706258,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.653680861706258,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.653680861706258,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.653680861706258,0.8720394807010876,1.9031204129527692,0.019031204129527694,-3.653680861706258,0.9346027368484087,1.1514994845384066,0.011514994845384065,-3.653680861706258,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.653680861706258,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.653680861706258,1.718133736013547,2.3281972788915146,0.023281972788915146,-3.653680861706258,1.7962210403359176,2.00046901334357,0.020004690133435702,-3.653680861706258,1.3035563571308273,2.052932813617138,0.02052932813617138,-3.653680861706258,1.280618098633422,2.725784606275019,0.02725784606275019,-3.653680861706258,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.653680861706258,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.572830152174987,1.1389860018296738,2.385536022712517,0.02385536022712517,-3.572830152174987,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.572830152174987,1.2101490346008654,2.305170381904839,0.023051703819048388,-3.572830152174987,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.572830152174987,1.599101400112933,2.34889380883173,0.0234889380883173,-3.572830152174987,0.15187767250438786,2.3442517689432125,0.023442517689432125,-3.572830152174987,0.05056367434042112,2.3051172510392957,0.023051172510392955,-3.572830152174987,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.572830152174987,0.8453183178233848,1.7864724447366653,0.017864724447366653,-3.572830152174987,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.572830152174987,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.572830152174987,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.572830152174987,0.9136479359703151,1.9155705866367583,0.019155705866367584,-3.572830152174987,0.9564528635217697,1.1625013102914226,0.011625013102914226,-3.572830152174987,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.572830152174987,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.572830152174987,1.718133736013547,2.3281972788915146,0.023281972788915146,-3.572830152174987,1.7962210403359176,2.00046901334357,0.020004690133435702,-3.572830152174987,1.3035563571308273,2.052932813617138,0.02052932813617138,-3.572830152174987,1.280618098633422,2.725784606275019,0.02725784606275019,-3.572830152174987,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.572830152174987,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.491979442643716,1.156661190148419,2.385601013546557,0.02385601013546557,-3.491979442643716,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.491979442643716,1.2250768855010323,2.306477932489863,0.023064779324898633,-3.491979442643716,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.491979442643716,1.599101400112933,2.34889380883173,0.0234889380883173,-3.491979442643716,0.20938166158400354,2.3442517689432125,0.023442517689432125,-3.491979442643716,0.1110701238132034,2.306258800369207,0.02306258800369207,-3.491979442643716,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.491979442643716,0.8792101746220818,1.7972505188564254,0.017972505188564254,-3.491979442643716,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.491979442643716,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.491979442643716,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.491979442643716,0.9556535700412951,1.9280056673856913,0.019280056673856915,-3.491979442643716,0.9786698005639737,1.173498233372892,0.011734982333728921,-3.491979442643716,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.491979442643716,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.491979442643716,1.718133736013547,2.3281972788915146,0.023281972788915146,-3.491979442643716,1.7962210403359176,2.00046901334357,0.020004690133435702,-3.491979442643716,1.3035563571308273,2.052932813617138,0.02052932813617138,-3.491979442643716,1.280618098633422,2.725784606275019,0.02725784606275019,-3.491979442643716,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.491979442643716,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.411128733112445,1.1743362150091519,2.3856645132570287,0.023856645132570287,-3.411128733112445,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.411128733112445,1.2400527975990132,2.307787320411094,0.02307787320411094,-3.411128733112445,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.411128733112445,1.599101400112933,2.34889380883173,0.0234889380883173,-3.411128733112445,0.2668856506636191,2.3442517689432125,0.023442517689432125,-3.411128733112445,0.17157364901800223,2.307374537162511,0.023073745371625112,-3.411128733112445,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.411128733112445,0.9136425572812519,1.8079968155105095,0.018079968155105094,-3.411128733112445,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.411128733112445,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.411128733112445,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.411128733112445,0.9981668628322506,1.9404825334246416,0.019404825334246416,-3.411128733112445,1.0012446895294507,1.1844698401385185,0.011844698401385184,-3.411128733112445,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.411128733112445,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.411128733112445,1.718133736013547,2.3281972788915146,0.023281972788915146,-3.411128733112445,1.7962210403359176,2.00046901334357,0.020004690133435702,-3.411128733112445,1.3035563571308273,2.052932813617138,0.02052932813617138,-3.411128733112445,1.280618098633422,2.725784606275019,0.02725784606275019,-3.411128733112445,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.411128733112445,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.330278023581174,1.1920114453896773,2.385727231321,0.02385727231321,-3.330278023581174,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.330278023581174,1.255075983696526,2.3090980553620786,0.023090980553620785,-3.330278023581174,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.330278023581174,1.599101400112933,2.34889380883173,0.0234889380883173,-3.330278023581174,0.32438963974323476,2.3442517689432125,0.023442517689432125,-3.330278023581174,0.23208085097709935,2.308473983995775,0.02308473983995775,-3.330278023581174,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.330278023581174,0.9486132588001995,1.81870094345874,0.0181870094345874,-3.330278023581174,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.330278023581174,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.330278023581174,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.330278023581174,1.0411754776809652,1.952992371490609,0.01952992371490609,-3.330278023581174,1.024177592665631,1.195399891027163,0.011953998910271631,-3.330278023581174,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.330278023581174,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.330278023581174,1.718133736013547,2.3281972788915146,0.023281972788915146,-3.330278023581174,1.7962210403359176,2.00046901334357,0.020004690133435702,-3.330278023581174,1.3035563571308273,2.052932813617138,0.02052932813617138,-3.330278023581174,1.280618098633422,2.725784606275019,0.02725784606275019,-3.330278023581174,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.330278023581174,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.2494273140499033,1.209687145579671,2.3857897051203865,0.023857897051203864,-3.2494273140499033,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.2494273140499033,1.2701483339476296,2.3104136210263477,0.023104136210263478,-3.2494273140499033,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.2494273140499033,1.599101400112933,2.34889380883173,0.0234889380883173,-3.2494273140499033,0.3818936288228503,2.3442517689432125,0.023442517689432125,-3.2494273140499033,0.29259645783947247,2.3095688642963452,0.023095688642963453,-3.2494273140499033,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.2494273140499033,0.9841425363175885,1.8293868160319378,0.018293868160319377,-3.2494273140499033,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.2494273140499033,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.2494273140499033,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.2494273140499033,1.0847194968592553,1.9656036935842711,0.01965603693584271,-3.2494273140499033,1.047452948941775,1.206297295155999,0.012062972951559989,-3.2494273140499033,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.2494273140499033,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.2494273140499033,1.718133736013547,2.3281972788915146,0.023281972788915146,-3.2494273140499033,1.7962210403359176,2.00046901334357,0.020004690133435702,-3.2494273140499033,1.3384263330273796,2.0917536785239745,0.020917536785239745,-3.2494273140499033,1.280618098633422,2.725784606275019,0.02725784606275019,-3.2494273140499033,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.2494273140499033,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.1685766045186323,1.2273614349956494,2.3858493417632376,0.023858493417632375,-3.1685766045186323,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.1685766045186323,1.285267181956831,2.311733497893859,0.02311733497893859,-3.1685766045186323,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.1685766045186323,1.599101400112933,2.34889380883173,0.0234889380883173,-3.1685766045186323,0.43939761790246595,2.3442517689432125,0.023442517689432125,-3.1685766045186323,0.35308682591899376,2.310612505232878,0.023106125052328782,-3.1685766045186323,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.1685766045186323,1.0202466499628573,1.8400600535285982,0.018400600535285982,-3.1685766045186323,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.1685766045186323,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.1685766045186323,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.1685766045186323,1.1287466884708135,1.9783093093884825,0.019783093093884825,-3.1685766045186323,1.07108635818923,1.2171554338570783,0.012171554338570782,-3.1685766045186323,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.1685766045186323,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.1685766045186323,1.718133736013547,2.3281972788915146,0.023281972788915146,-3.1685766045186323,1.7962210403359176,2.00046901334357,0.020004690133435702,-3.1685766045186323,1.3384263330273796,2.0917536785239745,0.020917536785239745,-3.1685766045186323,1.280618098633422,2.725784606275019,0.02725784606275019,-3.1685766045186323,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.1685766045186323,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.0877258949873614,1.245522442292455,2.386109986605036,0.02386109986605036,-3.0877258949873614,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.0877258949873614,1.3004383121151804,2.3130566422122225,0.023130566422122224,-3.0877258949873614,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.0877258949873614,1.599101400112933,2.34889380883173,0.0234889380883173,-3.0877258949873614,0.49690160698208147,2.3442517689432125,0.023442517689432125,-3.0877258949873614,0.413565805350131,2.3116253135031304,0.023116253135031305,-3.0877258949873614,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.0877258949873614,1.0569332585987896,1.8507253704417452,0.018507253704417453,-3.0877258949873614,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.0877258949873614,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.0877258949873614,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.0877258949873614,1.1733563382822885,1.991075958102159,0.019910759581021592,-3.0877258949873614,1.0950646409029074,1.2279565698051629,0.01227956569805163,-3.0877258949873614,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.0877258949873614,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.0877258949873614,1.7269458238617663,2.331228078746791,0.02331228078746791,-3.0877258949873614,1.7957704858751338,2.000043987767356,0.02000043987767356,-3.0877258949873614,1.3384263330273796,2.0917536785239745,0.020917536785239745,-3.0877258949873614,1.280618098633422,2.725784606275019,0.02725784606275019,-3.0877258949873614,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.0877258949873614,1.6862534210013223,2.887785885030827,0.028877858850308268
-3.0068751854560904,1.262342219047148,2.3867775332104815,0.023867775332104813,-3.0068751854560904,1.625947187358136,2.2277409284360177,0.022277409284360176,-3.0068751854560904,1.3156680464402744,2.3143845453382146,0.023143845453382147,-3.0068751854560904,1.601026189600455,2.3053964997862675,0.023053964997862674,-3.0068751854560904,1.599101400112933,2.34889380883173,0.0234889380883173,-3.0068751854560904,0.5544055960616974,2.3442517689432125,0.023442517689432125,-3.0068751854560904,0.4740456887339211,2.312615839927533,0.02312615839927533,-3.0068751854560904,1.7117229530879297,2.540765155596884,0.025407651555968844,-3.0068751854560904,1.0941804241210178,1.8613706548885585,0.018613706548885584,-3.0068751854560904,1.7374706332192025,2.0326278203130825,0.020326278203130824,-3.0068751854560904,1.7184838423435147,2.2419648891106077,0.022419648891106078,-3.0068751854560904,1.535237779074221,2.2233711688454396,0.022233711688454397,-3.0068751854560904,1.2186116454865994,2.0039434003673193,0.020039434003673192,-3.0068751854560904,1.1194401550172504,1.2386918929255395,0.012386918929255395,-3.0068751854560904,1.5717628289902585,2.367387704956178,0.023673877049561778,-3.0068751854560904,1.7030348111910636,2.371487521273755,0.02371487521273755,-3.0068751854560904,1.7123707956137848,2.3358712875291068,0.02335871287529107,-3.0068751854560904,1.7928921365857269,2.00780070745953,0.0200780070745953,-3.0068751854560904,1.3384263330273796,2.0917536785239745,0.020917536785239745,-3.0068751854560904,1.280618098633422,2.725784606275019,0.02725784606275019,-3.0068751854560904,1.2717702990564517,2.7796193645387324,0.027796193645387324,-3.0068751854560904,1.6862534210013223,2.887785885030827,0.028877858850308268
-2.9260244759248195,1.277425964388408,2.388140133570984,0.02388140133570984,-2.9260244759248195,1.625947187358136,2.2277409284360177,0.022277409284360176,-2.9260244759248195,1.330947831523282,2.3157141529652083,0.023157141529652082,-2.9260244759248195,1.601026189600455,2.3053964997862675,0.023053964997862674,-2.9260244759248195,1.599101400112933,2.34889380883173,0.0234889380883173,-2.9260244759248195,0.6119095851413128,2.3442517689432125,0.023442517689432125,-2.9260244759248195,0.5345131387501778,2.3135692605208873,0.023135692605208872,-2.9260244759248195,1.7117229530879297,2.540765155596884,0.025407651555968844,-2.9260244759248195,1.1320215737744772,1.871991149524828,0.01871991149524828,-2.9260244759248195,1.6422636146284844,2.1177443997239536,0.021177443997239535,-2.9260244759248195,1.7184838423435147,2.2419648891106077,0.022419648891106078,-2.9260244759248195,1.535237779074221,2.2233711688454396,0.022233711688454397,-2.9260244759248195,1.2644131111541153,2.0169053954696454,0.020169053954696453,-2.9260244759248195,1.1441626789120332,1.2493312894547404,0.012493312894547404,-2.9260244759248195,1.5717628289902585,2.367387704956178,0.023673877049561778,-2.9260244759248195,1.7030348111910636,2.371487521273755,0.02371487521273755,-2.9260244759248195,1.6777227866220255,2.3441393210613195,0.023441393210613195,-2.9260244759248195,1.7436970396378062,2.0430869258122364,0.020430869258122365,-2.9260244759248195,1.339971239182679,2.098136548985121,0.02098136548985121,-2.9260244759248195,1.280618098633422,2.725784606275019,0.02725784606275019,-2.9260244759248195,1.2717702990564517,2.7796193645387324,0.027796193645387324,-2.9260244759248195,1.6862534210013223,2.887785885030827,0.028877858850308268
