XGBoost_grid_1_AutoML_1_20260314_232214_model_1_x3,XGBoost_grid_1_AutoML_1_20260314_232214_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_1_std_error_mean_response,GBM_2_AutoML_1_20260314_232214_x3,GBM_2_AutoML_1_20260314_232214_mean_response,GBM_2_AutoML_1_20260314_232214_stddev_response,GBM_2_AutoML_1_20260314_232214_std_error_mean_response,GBM_5_AutoML_1_20260314_232214_x3,GBM_5_AutoML_1_20260314_232214_mean_response,GBM_5_AutoML_1_20260314_232214_stddev_response,GBM_5_AutoML_1_20260314_232214_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260314_232214_model_1_x3,DeepLearning_grid_1_AutoML_1_20260314_232214_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260314_232214_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260314_232214_model_1_std_error_mean_response,GBM_grid_1_AutoML_1_20260314_232214_model_2_x3,GBM_grid_1_AutoML_1_20260314_232214_model_2_mean_response,GBM_grid_1_AutoML_1_20260314_232214_model_2_stddev_response,GBM_grid_1_AutoML_1_20260314_232214_model_2_std_error_mean_response,GBM_1_AutoML_1_20260314_232214_x3,GBM_1_AutoML_1_20260314_232214_mean_response,GBM_1_AutoML_1_20260314_232214_stddev_response,GBM_1_AutoML_1_20260314_232214_std_error_mean_response,GBM_3_AutoML_1_20260314_232214_x3,GBM_3_AutoML_1_20260314_232214_mean_response,GBM_3_AutoML_1_20260314_232214_stddev_response,GBM_3_AutoML_1_20260314_232214_std_error_mean_response,DeepLearning_1_AutoML_1_20260314_232214_x3,DeepLearning_1_AutoML_1_20260314_232214_mean_response,DeepLearning_1_AutoML_1_20260314_232214_stddev_response,DeepLearning_1_AutoML_1_20260314_232214_std_error_mean_response,GBM_4_AutoML_1_20260314_232214_x3,GBM_4_AutoML_1_20260314_232214_mean_response,GBM_4_AutoML_1_20260314_232214_stddev_response,GBM_4_AutoML_1_20260314_232214_std_error_mean_response,XGBoost_3_AutoML_1_20260314_232214_x3,XGBoost_3_AutoML_1_20260314_232214_mean_response,XGBoost_3_AutoML_1_20260314_232214_stddev_response,XGBoost_3_AutoML_1_20260314_232214_std_error_mean_response,XRT_1_AutoML_1_20260314_232214_x3,XRT_1_AutoML_1_20260314_232214_mean_response,XRT_1_AutoML_1_20260314_232214_stddev_response,XRT_1_AutoML_1_20260314_232214_std_error_mean_response,DRF_1_AutoML_1_20260314_232214_x3,DRF_1_AutoML_1_20260314_232214_mean_response,DRF_1_AutoML_1_20260314_232214_stddev_response,DRF_1_AutoML_1_20260314_232214_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_3_x3,XGBoost_grid_1_AutoML_1_20260314_232214_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_2_x3,XGBoost_grid_1_AutoML_1_20260314_232214_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260314_232214_model_2_std_error_mean_response,GBM_grid_1_AutoML_1_20260314_232214_model_1_x3,GBM_grid_1_AutoML_1_20260314_232214_model_1_mean_response,GBM_grid_1_AutoML_1_20260314_232214_model_1_stddev_response,GBM_grid_1_AutoML_1_20260314_232214_model_1_std_error_mean_response,XGBoost_2_AutoML_1_20260314_232214_x3,XGBoost_2_AutoML_1_20260314_232214_mean_response,XGBoost_2_AutoML_1_20260314_232214_stddev_response,XGBoost_2_AutoML_1_20260314_232214_std_error_mean_response,XGBoost_1_AutoML_1_20260314_232214_x3,XGBoost_1_AutoML_1_20260314_232214_mean_response,XGBoost_1_AutoML_1_20260314_232214_stddev_response,XGBoost_1_AutoML_1_20260314_232214_std_error_mean_response,GLM_1_AutoML_1_20260314_232214_x3,GLM_1_AutoML_1_20260314_232214_mean_response,GLM_1_AutoML_1_20260314_232214_stddev_response,GLM_1_AutoML_1_20260314_232214_std_error_mean_response
-4.151808619725346,2.721334573056083,3.903592747649261,0.03903592747649261,-4.151808619725346,2.386861292194552,3.8731781709588073,0.038731781709588076,-4.151808619725346,3.080300526280062,3.922642368513539,0.03922642368513539,-4.151808619725346,3.8536003454099363,4.117528704674288,0.04117528704674288,-4.151808619725346,2.2251458399626873,3.676056331901765,0.03676056331901765,-4.151808619725346,2.2452402093577577,3.5007360798860385,0.03500736079886038,-4.151808619725346,2.5576105281796297,3.792905900484161,0.037929059004841614,-4.151808619725346,3.9709567542014432,4.528011570087425,0.04528011570087424,-4.151808619725346,2.4850967758149083,3.6861000683946346,0.03686100068394635,-4.151808619725346,2.638405125166476,4.342943662226493,0.04342943662226493,-4.151808619725346,2.1429695987095783,3.007579591296056,0.03007579591296056,-4.151808619725346,2.072028924582185,3.1566999677472194,0.031566999677472195,-4.151808619725346,1.9477754466016777,3.139908373068802,0.031399083730688025,-4.151808619725346,2.7364368076401306,4.140875864748432,0.04140875864748432,-4.151808619725346,2.1183531281559933,2.7875079423183813,0.02787507942318381,-4.151808619725346,2.531761260545347,4.051649684452039,0.04051649684452039,-4.151808619725346,2.560083077585045,3.7871626231670077,0.03787162623167008,-4.151808619725346,1.5011949494296293,2.415313309203185,0.02415313309203185
-4.065509268944604,2.721334573056083,3.903592747649261,0.03903592747649261,-4.065509268944604,2.386861292194552,3.8731781709588073,0.038731781709588076,-4.065509268944604,3.080300526280062,3.922642368513539,0.03922642368513539,-4.065509268944604,3.7903218626233945,4.106268368553631,0.04106268368553631,-4.065509268944604,2.2251458399626873,3.676056331901765,0.03676056331901765,-4.065509268944604,2.2452402093577577,3.5007360798860385,0.03500736079886038,-4.065509268944604,2.5576105281796297,3.792905900484161,0.037929059004841614,-4.065509268944604,3.9005489048391886,4.518157480530101,0.04518157480530101,-4.065509268944604,2.4850967758149083,3.6861000683946346,0.03686100068394635,-4.065509268944604,2.638405125166476,4.342943662226493,0.04342943662226493,-4.065509268944604,2.1429695987095783,3.007579591296056,0.03007579591296056,-4.065509268944604,2.072028924582185,3.1566999677472194,0.031566999677472195,-4.065509268944604,1.9477754466016777,3.139908373068802,0.031399083730688025,-4.065509268944604,2.7364368076401306,4.140875864748432,0.04140875864748432,-4.065509268944604,2.1183531281559933,2.7875079423183813,0.02787507942318381,-4.065509268944604,2.531761260545347,4.051649684452039,0.04051649684452039,-4.065509268944604,2.560083077585045,3.7871626231670077,0.03787162623167008,-4.065509268944604,1.5043007093005034,2.4153133092031855,0.024153133092031855
-3.9792099181638627,2.721334573056083,3.903592747649261,0.03903592747649261,-3.9792099181638627,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.9792099181638627,3.080300526280062,3.922642368513539,0.03922642368513539,-3.9792099181638627,3.7270394648550376,4.094407058812313,0.040944070588123126,-3.9792099181638627,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.9792099181638627,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.9792099181638627,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.9792099181638627,3.8303054804002263,4.507626960920709,0.0450762696092071,-3.9792099181638627,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.9792099181638627,2.638405125166476,4.342943662226493,0.04342943662226493,-3.9792099181638627,2.1429695987095783,3.007579591296056,0.03007579591296056,-3.9792099181638627,2.072028924582185,3.1566999677472194,0.031566999677472195,-3.9792099181638627,1.9477754466016777,3.139908373068802,0.031399083730688025,-3.9792099181638627,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.9792099181638627,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.9792099181638627,2.531761260545347,4.051649684452039,0.04051649684452039,-3.9792099181638627,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.9792099181638627,1.5074064691713778,2.415313309203185,0.02415313309203185
-3.8929105673831215,2.721334573056083,3.903592747649261,0.03903592747649261,-3.8929105673831215,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.8929105673831215,3.080300526280062,3.922642368513539,0.03922642368513539,-3.8929105673831215,3.66371689408804,4.081910582443704,0.040819105824437034,-3.8929105673831215,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.8929105673831215,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.8929105673831215,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.8929105673831215,3.7602137508548696,4.496376281175564,0.044963762811755646,-3.8929105673831215,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.8929105673831215,2.638405125166476,4.342943662226493,0.04342943662226493,-3.8929105673831215,2.1429695987095783,3.007579591296056,0.03007579591296056,-3.8929105673831215,2.072028924582185,3.1566999677472194,0.031566999677472195,-3.8929105673831215,1.9477754466016777,3.139908373068802,0.031399083730688025,-3.8929105673831215,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.8929105673831215,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.8929105673831215,2.531761260545347,4.051649684452039,0.04051649684452039,-3.8929105673831215,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.8929105673831215,1.5105122290422521,2.4153133092031855,0.024153133092031855
-3.80661121660238,2.721334573056083,3.903592747649261,0.03903592747649261,-3.80661121660238,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.80661121660238,3.080300526280062,3.922642368513539,0.03922642368513539,-3.80661121660238,3.6003451579252697,4.068715741273083,0.04068715741273083,-3.80661121660238,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.80661121660238,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.80661121660238,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.80661121660238,3.690349196844054,4.484297491595768,0.044842974915957685,-3.80661121660238,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.80661121660238,2.638405125166476,4.342943662226493,0.04342943662226493,-3.80661121660238,2.1429695987095783,3.007579591296056,0.03007579591296056,-3.80661121660238,2.072028924582185,3.1566999677472194,0.031566999677472195,-3.80661121660238,1.9477754466016777,3.139908373068802,0.031399083730688025,-3.80661121660238,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.80661121660238,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.80661121660238,2.531761260545347,4.051649684452039,0.04051649684452039,-3.80661121660238,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.80661121660238,1.513617988913127,2.415313309203185,0.02415313309203185
-3.720311865821639,2.721334573056083,3.903592747649261,0.03903592747649261,-3.720311865821639,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.720311865821639,2.454548285646621,3.938349996122837,0.03938349996122837,-3.720311865821639,3.5369356201766595,4.054692434516403,0.04054692434516403,-3.720311865821639,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.720311865821639,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.720311865821639,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.720311865821639,3.6205617834374877,4.471356976138928,0.04471356976138928,-3.720311865821639,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.720311865821639,2.638405125166476,4.342943662226493,0.04342943662226493,-3.720311865821639,2.1417162790932607,3.0075559079904126,0.030075559079904127,-3.720311865821639,2.072028924582185,3.1566999677472194,0.031566999677472195,-3.720311865821639,1.9477754466016777,3.139908373068802,0.031399083730688025,-3.720311865821639,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.720311865821639,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.720311865821639,2.531761260545347,4.051649684452039,0.04051649684452039,-3.720311865821639,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.720311865821639,1.516723748784001,2.415313309203185,0.02415313309203185
-3.6340125150408973,2.721334573056083,3.903592747649261,0.03903592747649261,-3.6340125150408973,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.6340125150408973,2.454548285646621,3.938349996122837,0.03938349996122837,-3.6340125150408973,3.4734798006917758,4.039806790493338,0.04039806790493338,-3.6340125150408973,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.6340125150408973,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.6340125150408973,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.6340125150408973,3.550957035332438,4.457400519360251,0.04457400519360251,-3.6340125150408973,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.6340125150408973,2.638405125166476,4.342943662226493,0.04342943662226493,-3.6340125150408973,2.1417162790932607,3.0075559079904126,0.030075559079904127,-3.6340125150408973,2.072028924582185,3.1566999677472194,0.031566999677472195,-3.6340125150408973,1.9477754466016777,3.139908373068802,0.031399083730688025,-3.6340125150408973,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.6340125150408973,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.6340125150408973,2.531761260545347,4.051649684452039,0.04051649684452039,-3.6340125150408973,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.6340125150408973,1.5198295086548752,2.415313309203185,0.02415313309203185
-3.547713164260156,2.721334573056083,3.903592747649261,0.03903592747649261,-3.547713164260156,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.547713164260156,2.454548285646621,3.938349996122837,0.03938349996122837,-3.547713164260156,3.409958820978851,4.024030764071638,0.04024030764071638,-3.547713164260156,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.547713164260156,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.547713164260156,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.547713164260156,3.4814787195956867,4.442303799005438,0.04442303799005438,-3.547713164260156,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.547713164260156,2.638405125166476,4.342943662226493,0.04342943662226493,-3.547713164260156,2.1408469096047824,3.007883404703302,0.030078834047033022,-3.547713164260156,2.072028924582185,3.1566999677472194,0.031566999677472195,-3.547713164260156,1.9477754466016777,3.139908373068802,0.031399083730688025,-3.547713164260156,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.547713164260156,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.547713164260156,2.531761260545347,4.051649684452039,0.04051649684452039,-3.547713164260156,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.547713164260156,1.5229352685257498,2.415313309203185,0.02415313309203185
-3.461413813479415,2.721334573056083,3.903592747649261,0.03903592747649261,-3.461413813479415,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.461413813479415,2.454548285646621,3.938349996122837,0.03938349996122837,-3.461413813479415,3.346449846869491,4.007289482649651,0.04007289482649651,-3.461413813479415,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.461413813479415,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.461413813479415,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.461413813479415,3.412090186578622,4.426177320773283,0.04426177320773283,-3.461413813479415,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.461413813479415,2.638405125166476,4.342943662226493,0.04342943662226493,-3.461413813479415,2.1394397019834472,3.0081016940793095,0.030081016940793095,-3.461413813479415,2.0813338750101944,3.156954361169302,0.03156954361169302,-3.461413813479415,1.9908786668842657,3.1776573387937423,0.03177657338793742,-3.461413813479415,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.461413813479415,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.461413813479415,2.531761260545347,4.051649684452039,0.04051649684452039,-3.461413813479415,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.461413813479415,1.5260410283966244,2.415313309203185,0.02415313309203185
-3.375114462698673,2.721334573056083,3.903592747649261,0.03903592747649261,-3.375114462698673,2.386861292194552,3.8731781709588073,0.038731781709588076,-3.375114462698673,2.454548285646621,3.938349996122837,0.03938349996122837,-3.375114462698673,3.282977081906273,3.989454581218942,0.03989454581218942,-3.375114462698673,2.2251458399626873,3.676056331901765,0.03676056331901765,-3.375114462698673,2.2452402093577577,3.5007360798860385,0.03500736079886038,-3.375114462698673,2.5576105281796297,3.792905900484161,0.037929059004841614,-3.375114462698673,3.342808836601372,4.409005629294914,0.04409005629294913,-3.375114462698673,2.4850967758149083,3.6861000683946346,0.03686100068394635,-3.375114462698673,2.638405125166476,4.342943662226493,0.04342943662226493,-3.375114462698673,2.1394752227821305,3.0081000653598102,0.030081000653598103,-3.375114462698673,2.0813338750101944,3.156954361169302,0.03156954361169302,-3.375114462698673,1.9908786668842657,3.1776573387937423,0.03177657338793742,-3.375114462698673,2.7364368076401306,4.140875864748432,0.04140875864748432,-3.375114462698673,2.1183531281559933,2.7875079423183813,0.02787507942318381,-3.375114462698673,2.531761260545347,4.051649684452039,0.04051649684452039,-3.375114462698673,2.560083077585045,3.7871626231670077,0.03787162623167008,-3.375114462698673,1.5291467882674987,2.415313309203185,0.02415313309203185
