StackedEnsemble_AllModels_1_AutoML_1_20260315_11403_x3,StackedEnsemble_AllModels_1_AutoML_1_20260315_11403_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_11403_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_11403_std_error_mean_response,GBM_5_AutoML_1_20260315_11403_x3,GBM_5_AutoML_1_20260315_11403_mean_response,GBM_5_AutoML_1_20260315_11403_stddev_response,GBM_5_AutoML_1_20260315_11403_std_error_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_11403_x3,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_11403_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_11403_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_11403_std_error_mean_response,GBM_2_AutoML_1_20260315_11403_x3,GBM_2_AutoML_1_20260315_11403_mean_response,GBM_2_AutoML_1_20260315_11403_stddev_response,GBM_2_AutoML_1_20260315_11403_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_11403_x3,DeepLearning_1_AutoML_1_20260315_11403_mean_response,DeepLearning_1_AutoML_1_20260315_11403_stddev_response,DeepLearning_1_AutoML_1_20260315_11403_std_error_mean_response,GBM_3_AutoML_1_20260315_11403_x3,GBM_3_AutoML_1_20260315_11403_mean_response,GBM_3_AutoML_1_20260315_11403_stddev_response,GBM_3_AutoML_1_20260315_11403_std_error_mean_response,GBM_1_AutoML_1_20260315_11403_x3,GBM_1_AutoML_1_20260315_11403_mean_response,GBM_1_AutoML_1_20260315_11403_stddev_response,GBM_1_AutoML_1_20260315_11403_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_1_x3,XGBoost_grid_1_AutoML_1_20260315_11403_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_1_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_11403_model_1_x3,DeepLearning_grid_1_AutoML_1_20260315_11403_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_11403_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_11403_model_1_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_11403_model_2_x3,GBM_grid_1_AutoML_1_20260315_11403_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_11403_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_11403_model_2_std_error_mean_response,XGBoost_3_AutoML_1_20260315_11403_x3,XGBoost_3_AutoML_1_20260315_11403_mean_response,XGBoost_3_AutoML_1_20260315_11403_stddev_response,XGBoost_3_AutoML_1_20260315_11403_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_11403_model_1_x3,GBM_grid_1_AutoML_1_20260315_11403_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_11403_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_11403_model_1_std_error_mean_response,GBM_4_AutoML_1_20260315_11403_x3,GBM_4_AutoML_1_20260315_11403_mean_response,GBM_4_AutoML_1_20260315_11403_stddev_response,GBM_4_AutoML_1_20260315_11403_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_2_x3,XGBoost_grid_1_AutoML_1_20260315_11403_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_2_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_3_x3,XGBoost_grid_1_AutoML_1_20260315_11403_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_11403_model_3_std_error_mean_response,DRF_1_AutoML_1_20260315_11403_x3,DRF_1_AutoML_1_20260315_11403_mean_response,DRF_1_AutoML_1_20260315_11403_stddev_response,DRF_1_AutoML_1_20260315_11403_std_error_mean_response,XGBoost_2_AutoML_1_20260315_11403_x3,XGBoost_2_AutoML_1_20260315_11403_mean_response,XGBoost_2_AutoML_1_20260315_11403_stddev_response,XGBoost_2_AutoML_1_20260315_11403_std_error_mean_response,XGBoost_1_AutoML_1_20260315_11403_x3,XGBoost_1_AutoML_1_20260315_11403_mean_response,XGBoost_1_AutoML_1_20260315_11403_stddev_response,XGBoost_1_AutoML_1_20260315_11403_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_11403_model_1_x3,DeepLearning_grid_2_AutoML_1_20260315_11403_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_11403_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_11403_model_1_std_error_mean_response,XRT_1_AutoML_1_20260315_11403_x3,XRT_1_AutoML_1_20260315_11403_mean_response,XRT_1_AutoML_1_20260315_11403_stddev_response,XRT_1_AutoML_1_20260315_11403_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_11403_model_1_x3,DeepLearning_grid_3_AutoML_1_20260315_11403_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_11403_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_11403_model_1_std_error_mean_response,GLM_1_AutoML_1_20260315_11403_x3,GLM_1_AutoML_1_20260315_11403_mean_response,GLM_1_AutoML_1_20260315_11403_stddev_response,GLM_1_AutoML_1_20260315_11403_std_error_mean_response
-4.151808619725346,-2.721365046757573,3.4667632731945965,0.034667632731945966,-4.151808619725346,-2.313825153470398,3.572096052331549,0.03572096052331549,-4.151808619725346,-2.7918311749639546,3.4317705352021757,0.034317705352021756,-4.151808619725346,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-4.151808619725346,-3.584424199171587,3.0680188663313857,0.030680188663313856,-4.151808619725346,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-4.151808619725346,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-4.151808619725346,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-4.151808619725346,-2.9978785315091483,3.2700099398823657,0.03270009939882366,-4.151808619725346,-2.1973594047852583,3.750589797379395,0.03750589797379395,-4.151808619725346,-1.9767686832379545,3.5439562376032754,0.035439562376032754,-4.151808619725346,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-4.151808619725346,-2.2055383606729837,3.534294097198742,0.03534294097198742,-4.151808619725346,-2.2659523318931702,3.80088725931543,0.0380088725931543,-4.151808619725346,-1.867110410814546,3.4606095490999516,0.034606095490999515,-4.151808619725346,-1.8604646516041317,3.535073935864561,0.03535073935864561,-4.151808619725346,-2.3218222327371127,3.678066527786385,0.036780665277863854,-4.151808619725346,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-4.151808619725346,-0.15231720492876633,2.6026615853596478,0.026026615853596478,-4.151808619725346,-1.8075933613055941,3.4132234597374076,0.03413223459737408,-4.151808619725346,-1.1853725582920587,2.0914814478337056,0.020914814478337054,-4.151808619725346,-2.9439315527311543,3.8921793300224157,0.038921793300224154
-4.065509268944604,-2.693504820770146,3.4696034683651544,0.034696034683651546,-4.065509268944604,-2.313825153470398,3.572096052331549,0.03572096052331549,-4.065509268944604,-2.765600256479635,3.437195882915423,0.03437195882915423,-4.065509268944604,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-4.065509268944604,-3.51374658410926,3.0824116946989353,0.030824116946989354,-4.065509268944604,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-4.065509268944604,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-4.065509268944604,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-4.065509268944604,-2.9399705261620444,3.26684069806801,0.0326684069806801,-4.065509268944604,-2.1973594047852583,3.750589797379395,0.03750589797379395,-4.065509268944604,-1.9767686832379545,3.5439562376032754,0.035439562376032754,-4.065509268944604,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-4.065509268944604,-2.2055383606729837,3.534294097198742,0.03534294097198742,-4.065509268944604,-2.2659523318931702,3.80088725931543,0.0380088725931543,-4.065509268944604,-1.867110410814546,3.4606095490999516,0.034606095490999515,-4.065509268944604,-1.8604646516041317,3.535073935864561,0.03535073935864561,-4.065509268944604,-2.3218222327371127,3.678066527786385,0.036780665277863854,-4.065509268944604,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-4.065509268944604,-0.1538015984843075,2.617056348224574,0.026170563482245737,-4.065509268944604,-1.8075933613055941,3.4132234597374076,0.03413223459737408,-4.065509268944604,-1.16846061290145,2.098151537879301,0.020981515378793014,-4.065509268944604,-2.9035704997115057,3.8921793300224157,0.038921793300224154
-3.9792099181638627,-2.665549795167165,3.472404060283328,0.03472404060283328,-3.9792099181638627,-2.313825153470398,3.572096052331549,0.03572096052331549,-3.9792099181638627,-2.739069231475067,3.4425718115477455,0.034425718115477455,-3.9792099181638627,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.9792099181638627,-3.4422603502740707,3.0966647931270965,0.030966647931270967,-3.9792099181638627,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.9792099181638627,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.9792099181638627,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.9792099181638627,-2.8825886767131417,3.263716202386085,0.03263716202386085,-3.9792099181638627,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.9792099181638627,-1.9767686832379545,3.5439562376032754,0.035439562376032754,-3.9792099181638627,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.9792099181638627,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.9792099181638627,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.9792099181638627,-1.867110410814546,3.4606095490999516,0.034606095490999515,-3.9792099181638627,-1.8604646516041317,3.535073935864561,0.03535073935864561,-3.9792099181638627,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.9792099181638627,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.9792099181638627,-0.15497421198042577,2.6308372408298637,0.026308372408298638,-3.9792099181638627,-1.8075933613055941,3.4132234597374076,0.03413223459737408,-3.9792099181638627,-1.1510661112124627,2.1047732100348764,0.021047732100348764,-3.9792099181638627,-2.863209446691857,3.8921793300224157,0.038921793300224154
-3.8929105673831215,-2.637501842421456,3.475163896939093,0.03475163896939093,-3.8929105673831215,-2.313825153470398,3.572096052331549,0.03572096052331549,-3.8929105673831215,-2.7122201402026986,3.4478952979021407,0.034478952979021406,-3.8929105673831215,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.8929105673831215,-3.3699171062181614,3.1107449093938904,0.031107449093938904,-3.8929105673831215,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.8929105673831215,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.8929105673831215,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.8929105673831215,-2.825804522176148,3.260651535682898,0.03260651535682898,-3.8929105673831215,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.8929105673831215,-1.9767686832379545,3.5439562376032754,0.035439562376032754,-3.8929105673831215,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.8929105673831215,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.8929105673831215,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.8929105673831215,-1.867110410814546,3.4606095490999516,0.034606095490999515,-3.8929105673831215,-1.8604646516041317,3.535073935864561,0.03535073935864561,-3.8929105673831215,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.8929105673831215,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.8929105673831215,-0.15574335092135974,2.643917548334343,0.02643917548334343,-3.8929105673831215,-1.8075933613055941,3.4132234597374076,0.03413223459737408,-3.8929105673831215,-1.1331662707732262,2.111328196248668,0.02111328196248668,-3.8929105673831215,-2.8228483936722086,3.8921793300224157,0.038921793300224154
-3.80661121660238,-2.6093637325874175,3.4778986769698643,0.03477898676969864,-3.80661121660238,-2.313825153470398,3.572096052331549,0.03572096052331549,-3.80661121660238,-2.6850469588720602,3.4531673765779005,0.03453167376577901,-3.80661121660238,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.80661121660238,-3.2967006212043475,3.1246434112638206,0.031246434112638208,-3.80661121660238,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.80661121660238,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.80661121660238,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.80661121660238,-2.7696534265814003,3.2577307601614476,0.03257730760161447,-3.80661121660238,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.80661121660238,-1.9767686832379545,3.5439562376032754,0.035439562376032754,-3.80661121660238,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.80661121660238,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.80661121660238,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.80661121660238,-1.867110410814546,3.4606095490999516,0.034606095490999515,-3.80661121660238,-1.8604646516041317,3.535073935864561,0.03535073935864561,-3.80661121660238,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.80661121660238,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.80661121660238,-0.1560000729776433,2.6563025763279744,0.026563025763279745,-3.80661121660238,-1.8075933613055941,3.4132234597374076,0.03413223459737408,-3.80661121660238,-1.1147669345829903,2.1178445873310867,0.02117844587331087,-3.80661121660238,-2.78248734065256,3.8921793300224157,0.038921793300224154
-3.720311865821639,-2.581190549312893,3.4806312632840277,0.03480631263284028,-3.720311865821639,-2.313825153470398,3.572096052331549,0.03572096052331549,-3.720311865821639,-2.657559559174204,3.4583891641414923,0.03458389164141493,-3.720311865821639,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.720311865821639,-3.222655532609377,3.1383685903469365,0.03138368590346936,-3.720311865821639,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.720311865821639,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.720311865821639,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.720311865821639,-2.71424829920779,3.2550434882175248,0.032550434882175246,-3.720311865821639,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.720311865821639,-1.9767686832379545,3.5439562376032754,0.035439562376032754,-3.720311865821639,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.720311865821639,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.720311865821639,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.720311865821639,-1.8682148496678976,3.460640853378077,0.03460640853378077,-3.720311865821639,-1.8601924989723724,3.534857096700538,0.03534857096700538,-3.720311865821639,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.720311865821639,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.720311865821639,-0.15566509301782674,2.667976211822425,0.02667976211822425,-3.720311865821639,-1.8075933613055941,3.4132234597374076,0.03413223459737408,-3.720311865821639,-1.095867545703497,2.1243115147301905,0.021243115147301907,-3.720311865821639,-2.742126287632912,3.8921793300224157,0.038921793300224154
-3.6340125150408973,-2.552946555520541,3.483366917345442,0.03483366917345442,-3.6340125150408973,-2.313825153470398,3.572096052331549,0.03572096052331549,-3.6340125150408973,-2.629777890928031,3.46355709832163,0.034635570983216304,-3.6340125150408973,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.6340125150408973,-3.1477995165965926,3.1518687710224067,0.031518687710224064,-3.6340125150408973,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.6340125150408973,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.6340125150408973,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.6340125150408973,-2.6596222411293167,3.2526794127132233,0.03252679412713223,-3.6340125150408973,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.6340125150408973,-1.9767686832379545,3.5439562376032754,0.035439562376032754,-3.6340125150408973,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.6340125150408973,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.6340125150408973,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.6340125150408973,-1.8682148496678976,3.460640853378077,0.03460640853378077,-3.6340125150408973,-1.8601924989723724,3.534857096700538,0.03534857096700538,-3.6340125150408973,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.6340125150408973,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.6340125150408973,-0.1547067003605557,2.678917647647511,0.02678917647647511,-3.6340125150408973,-1.8075933613055941,3.4132234597374076,0.03413223459737408,-3.6340125150408973,-1.0764849938912506,2.13075053821335,0.0213075053821335,-3.6340125150408973,-2.701765234613263,3.8921793300224157,0.038921793300224154
-3.547713164260156,-2.5368337550810276,3.4889691784852745,0.034889691784852746,-3.547713164260156,-2.313825153470398,3.572096052331549,0.03572096052331549,-3.547713164260156,-2.601786316413665,3.468688240868591,0.034686882408685914,-3.547713164260156,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.547713164260156,-3.0723625665934815,3.1651813562189886,0.031651813562189886,-3.547713164260156,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.547713164260156,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.547713164260156,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.547713164260156,-2.605821998131037,3.250751164944147,0.03250751164944147,-3.547713164260156,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.547713164260156,-2.161767691434198,3.5829906090108925,0.03582990609010892,-3.547713164260156,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.547713164260156,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.547713164260156,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.547713164260156,-1.8726841609052325,3.4643996634473373,0.03464399663447337,-3.547713164260156,-1.8604241517710245,3.5350533454759723,0.03535053345475972,-3.547713164260156,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.547713164260156,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.547713164260156,-0.1531213556948336,2.6891543716208286,0.026891543716208288,-3.547713164260156,-1.807697664810538,3.413300091844403,0.03413300091844403,-3.547713164260156,-1.0566136172722813,2.137159586694605,0.02137159586694605,-3.547713164260156,-2.661404181593615,3.8921793300224157,0.038921793300224154
-3.461413813479415,-2.5098347681884996,3.492155666259853,0.03492155666259853,-3.461413813479415,-2.313825153470398,3.572096052331549,0.03572096052331549,-3.461413813479415,-2.573652148158839,3.47379455195447,0.0347379455195447,-3.461413813479415,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.461413813479415,-2.996574685964241,3.1783644149610364,0.031783644149610366,-3.461413813479415,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.461413813479415,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.461413813479415,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.461413813479415,-2.552862930338528,3.249315094856691,0.03249315094856691,-3.461413813479415,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.461413813479415,-2.161767691434198,3.5829906090108925,0.03582990609010892,-3.461413813479415,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.461413813479415,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.461413813479415,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.461413813479415,-1.9278638788028801,3.480829549379564,0.03480829549379564,-3.461413813479415,-1.8601537112273723,3.5348790166355117,0.035348790166355115,-3.461413813479415,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.461413813479415,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.461413813479415,-0.15075458557722637,2.698709001615135,0.026987090016151353,-3.461413813479415,-1.8103475419200654,3.414265898752477,0.03414265898752477,-3.461413813479415,-1.0362295645522377,2.1435119838807113,0.021435119838807113,-3.461413813479415,-2.621043128573966,3.8921793300224157,0.038921793300224154
-3.375114462698673,-2.4892787270393666,3.5004236358200345,0.035004236358200345,-3.375114462698673,-2.356742871160604,3.6026952273508464,0.03602695227350847,-3.375114462698673,-2.5628950210640853,3.491346334960163,0.03491346334960163,-3.375114462698673,-2.1939292654408606,3.6538920368819032,0.03653892036881903,-3.375114462698673,-2.920746328329357,3.191587010178412,0.03191587010178412,-3.375114462698673,-2.2821984466163245,3.6827722245755226,0.03682772224575523,-3.375114462698673,-2.1156105822610094,3.6715237215433953,0.03671523721543395,-3.375114462698673,-2.3835704290495956,3.7587585882266525,0.037587585882266523,-3.375114462698673,-2.500832706468815,3.2484661059121867,0.032484661059121865,-3.375114462698673,-2.1973594047852583,3.750589797379395,0.03750589797379395,-3.375114462698673,-2.161767691434198,3.5829906090108925,0.03582990609010892,-3.375114462698673,-2.2695499859286685,3.7319507068911477,0.037319507068911476,-3.375114462698673,-2.2055383606729837,3.534294097198742,0.03534294097198742,-3.375114462698673,-2.2659523318931702,3.80088725931543,0.0380088725931543,-3.375114462698673,-1.9286802039968025,3.4811911053147653,0.034811911053147654,-3.375114462698673,-1.8601537112273723,3.5348790166355117,0.035348790166355115,-3.375114462698673,-2.3218222327371127,3.678066527786385,0.036780665277863854,-3.375114462698673,-2.1515443722844125,3.7151559516073913,0.03715155951607391,-3.375114462698673,-0.14749517390654354,2.707527132469035,0.027075271324690352,-3.375114462698673,-1.8106022883113613,3.414488388841695,0.034144883888416945,-3.375114462698673,-1.0153637805435305,2.149796335577942,0.02149796335577942,-3.375114462698673,-2.580682075554318,3.8921793300224157,0.038921793300224154
