X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
1.0066442541403071,1,0.6356555950510493,-1.0952695270322708,0.0696678235786584,B,0.44668279327092125,0,1.0101242628464222,4.98815405165151
-0.32019105047609936,1,-1.4947560379057734,-1.3917868179747108,1.9077459318470233,C,-0.31584065283541374,1,0.08846677848597248,5.963850183462343
1.4582337494537083,1,0.06734011989993041,1.10085990181603,0.36860812082349836,A,1.2431917328662765,1,-1.602867393903306,2.051888738913415
-0.869858815629314,0,-0.7351425702648496,0.005370190442579581,0.36199158365490547,B,0.22333608314565365,1,-0.7162519005890803,1.6627261993741542
0.16442460344261484,1,0.7790096926114685,-1.9137554940207533,0.6854031309077441,C,0.25940289085516344,1,0.08535057261288734,7.380414334369646
1.6765221209475043,1,0.6396032677965172,-0.17868474339176776,2.4719268033964013,A,0.9135968216519158,1,-1.1909883898308549,1.4468328368069425
-0.08949201866847116,0,0.5471156343223479,1.954837418728539,0.5903951318751522,C,-0.18371088333170202,0,0.1984289512212473,5.591951769310953
-1.8474034722967674,1,0.1636628581548032,0.5150042372204497,0.7583670187762628,C,-0.22654784162138714,0,-2.052913463679364,4.80315765816899
-0.9641537554333652,1,-0.7620007040966045,-0.29349193206439894,0.22859924078104582,B,-0.5719104609185399,0,-0.12149823890102422,0.35764751709100917
-0.9307513161722686,0,-0.6051246428503841,1.1558473694639444,0.058521223989058846,C,1.4482268505106592,0,-0.5452030883912203,4.879502139993897
0.7033135065520737,1,0.30159052584474283,-1.062939823045316,0.3258585496903862,C,-1.0965271170617317,1,0.9413307574463364,7.335818471360656
0.6864646000648923,0,1.2025742983790366,-0.5484659821282527,1.2100697780295009,B,-0.6168165562068992,1,-0.4378372893764436,0.22086427706777662
-1.1547452852301636,0,0.9876182835714118,0.9050001710152706,0.9166497879706129,C,0.04036071866054421,1,0.35025446682463623,5.965856210751673
0.42691840555858784,0,0.6044225654719861,1.993477427054931,0.3968696126540742,B,0.6456845036508441,1,1.1029851066233785,4.439032673093211
0.21277700456641874,1,1.8771423306347828,1.3934757063798897,0.2945213320176672,C,0.7902520182145981,0,-0.20783851369754766,7.598345074203912
-0.022266933112596234,1,0.3733807705917161,-0.04490956044392869,0.41188996853115073,C,0.3750849574377823,0,0.5242332327407467,9.311019112791536
0.6189755548996665,1,-0.21141929756806885,1.5732863416706215,1.424574204605658,C,0.575020157355314,1,0.4619053431324319,6.248518563682671
-0.17593994268911511,1,-0.20477325569782934,1.0647131558721146,0.2866707759678232,B,1.0431319684923894,0,0.17022876524018535,4.470373213852233
