GBM_grid_1_AutoML_1_20260315_00935_model_1_x1,GBM_grid_1_AutoML_1_20260315_00935_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_00935_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_00935_model_1_std_error_mean_response,GBM_1_AutoML_1_20260315_00935_x1,GBM_1_AutoML_1_20260315_00935_mean_response,GBM_1_AutoML_1_20260315_00935_stddev_response,GBM_1_AutoML_1_20260315_00935_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_00935_model_2_x1,GBM_grid_1_AutoML_1_20260315_00935_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_00935_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_00935_model_2_std_error_mean_response,GBM_5_AutoML_1_20260315_00935_x1,GBM_5_AutoML_1_20260315_00935_mean_response,GBM_5_AutoML_1_20260315_00935_stddev_response,GBM_5_AutoML_1_20260315_00935_std_error_mean_response,GBM_2_AutoML_1_20260315_00935_x1,GBM_2_AutoML_1_20260315_00935_mean_response,GBM_2_AutoML_1_20260315_00935_stddev_response,GBM_2_AutoML_1_20260315_00935_std_error_mean_response,GBM_3_AutoML_1_20260315_00935_x1,GBM_3_AutoML_1_20260315_00935_mean_response,GBM_3_AutoML_1_20260315_00935_stddev_response,GBM_3_AutoML_1_20260315_00935_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_1_x1,XGBoost_grid_1_AutoML_1_20260315_00935_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_1_std_error_mean_response,GBM_4_AutoML_1_20260315_00935_x1,GBM_4_AutoML_1_20260315_00935_mean_response,GBM_4_AutoML_1_20260315_00935_stddev_response,GBM_4_AutoML_1_20260315_00935_std_error_mean_response,XGBoost_3_AutoML_1_20260315_00935_x1,XGBoost_3_AutoML_1_20260315_00935_mean_response,XGBoost_3_AutoML_1_20260315_00935_stddev_response,XGBoost_3_AutoML_1_20260315_00935_std_error_mean_response,GLM_1_AutoML_1_20260315_00935_x1,GLM_1_AutoML_1_20260315_00935_mean_response,GLM_1_AutoML_1_20260315_00935_stddev_response,GLM_1_AutoML_1_20260315_00935_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_00935_model_1_x1,DeepLearning_grid_1_AutoML_1_20260315_00935_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_00935_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_00935_model_1_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_00935_x1,DeepLearning_1_AutoML_1_20260315_00935_mean_response,DeepLearning_1_AutoML_1_20260315_00935_stddev_response,DeepLearning_1_AutoML_1_20260315_00935_std_error_mean_response,DRF_1_AutoML_1_20260315_00935_x1,DRF_1_AutoML_1_20260315_00935_mean_response,DRF_1_AutoML_1_20260315_00935_stddev_response,DRF_1_AutoML_1_20260315_00935_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_3_x1,XGBoost_grid_1_AutoML_1_20260315_00935_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_2_x1,XGBoost_grid_1_AutoML_1_20260315_00935_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_00935_model_2_std_error_mean_response,XGBoost_1_AutoML_1_20260315_00935_x1,XGBoost_1_AutoML_1_20260315_00935_mean_response,XGBoost_1_AutoML_1_20260315_00935_stddev_response,XGBoost_1_AutoML_1_20260315_00935_std_error_mean_response,XGBoost_2_AutoML_1_20260315_00935_x1,XGBoost_2_AutoML_1_20260315_00935_mean_response,XGBoost_2_AutoML_1_20260315_00935_stddev_response,XGBoost_2_AutoML_1_20260315_00935_std_error_mean_response,XRT_1_AutoML_1_20260315_00935_x1,XRT_1_AutoML_1_20260315_00935_mean_response,XRT_1_AutoML_1_20260315_00935_stddev_response,XRT_1_AutoML_1_20260315_00935_std_error_mean_response
-3.653680861706258,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.653680861706258,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.653680861706258,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.653680861706258,1.3951803917549446,2.2675256867951057,0.022675256867951056,-3.653680861706258,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.653680861706258,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.653680861706258,1.310474054124858,2.335607497001513,0.023356074970015128,-3.653680861706258,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.653680861706258,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.653680861706258,-0.02400662530126936,2.3390720387678443,0.02339072038767844,-3.653680861706258,0.05456978862378865,2.247369828258742,0.02247369828258742,-3.653680861706258,0.4961684793475455,1.8570971850932678,0.018570971850932677,-3.653680861706258,1.5920070632092325,2.0948116763266507,0.02094811676326651,-3.653680861706258,1.3307385228525732,2.0127269396620653,0.020127269396620653,-3.653680861706258,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.653680861706258,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.653680861706258,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.653680861706258,1.5920707707537913,1.8800812160923321,0.01880081216092332
-3.572830152174987,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.572830152174987,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.572830152174987,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.572830152174987,1.3951803917549446,2.2675256867951057,0.022675256867951056,-3.572830152174987,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.572830152174987,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.572830152174987,1.310474054124858,2.335607497001513,0.023356074970015128,-3.572830152174987,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.572830152174987,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.572830152174987,0.03631881485742529,2.3390720387678443,0.02339072038767844,-3.572830152174987,0.11107695190417512,2.2462684649088605,0.022462684649088606,-3.572830152174987,0.534340369513338,1.8663204886237867,0.018663204886237867,-3.572830152174987,1.5920070632092325,2.0948116763266507,0.02094811676326651,-3.572830152174987,1.3307385228525732,2.0127269396620653,0.020127269396620653,-3.572830152174987,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.572830152174987,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.572830152174987,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.572830152174987,1.5920707707537913,1.8800812160923321,0.01880081216092332
-3.491979442643716,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.491979442643716,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.491979442643716,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.491979442643716,1.3951803917549446,2.2675256867951057,0.022675256867951056,-3.491979442643716,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.491979442643716,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.491979442643716,1.310474054124858,2.335607497001513,0.023356074970015128,-3.491979442643716,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.491979442643716,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.491979442643716,0.09664425501611973,2.3390720387678443,0.02339072038767844,-3.491979442643716,0.16759026808306227,2.2452119446880294,0.022452119446880293,-3.491979442643716,0.5725249735570139,1.8754992760095348,0.01875499276009535,-3.491979442643716,1.5920070632092325,2.0948116763266507,0.02094811676326651,-3.491979442643716,1.3307385228525732,2.0127269396620653,0.020127269396620653,-3.491979442643716,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.491979442643716,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.491979442643716,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.491979442643716,1.5920707707537913,1.8800812160923321,0.01880081216092332
-3.411128733112445,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.411128733112445,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.411128733112445,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.411128733112445,1.3951803917549446,2.2675256867951057,0.022675256867951056,-3.411128733112445,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.411128733112445,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.411128733112445,1.310474054124858,2.335607497001513,0.023356074970015128,-3.411128733112445,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.411128733112445,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.411128733112445,0.15696969517481438,2.3390720387678443,0.02339072038767844,-3.411128733112445,0.224103128207425,2.2441949084602695,0.022441949084602696,-3.411128733112445,0.6107460204174637,1.8845865346054158,0.018845865346054157,-3.411128733112445,1.5920070632092325,2.0948116763266507,0.02094811676326651,-3.411128733112445,1.3307385228525732,2.0127269396620653,0.020127269396620653,-3.411128733112445,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.411128733112445,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.411128733112445,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.411128733112445,1.5920707707537913,1.8800812160923321,0.01880081216092332
-3.330278023581174,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.330278023581174,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.330278023581174,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.330278023581174,1.3951803917549446,2.2675256867951057,0.022675256867951056,-3.330278023581174,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.330278023581174,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.330278023581174,1.310474054124858,2.335607497001513,0.023356074970015128,-3.330278023581174,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.330278023581174,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.330278023581174,0.21729513533350892,2.3390720387678443,0.02339072038767844,-3.330278023581174,0.28063864353152235,2.243239745538027,0.022432397455380268,-3.330278023581174,0.6489914814593815,1.89363758387972,0.0189363758387972,-3.330278023581174,1.585179181157981,2.0962996141366914,0.020962996141366916,-3.330278023581174,1.3307385228525732,2.0127269396620653,0.020127269396620653,-3.330278023581174,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.330278023581174,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.330278023581174,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.330278023581174,1.5920707707537913,1.8800812160923321,0.01880081216092332
-3.2494273140499033,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.2494273140499033,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.2494273140499033,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.2494273140499033,1.2950381384991,2.2702512928208654,0.022702512928208653,-3.2494273140499033,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.2494273140499033,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.2494273140499033,1.310474054124858,2.335607497001513,0.023356074970015128,-3.2494273140499033,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.2494273140499033,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.2494273140499033,0.27762057549220354,2.3390720387678443,0.02339072038767844,-3.2494273140499033,0.33718282358148527,2.24232446749975,0.0224232446749975,-3.2494273140499033,0.6872620319543861,1.902702223766472,0.01902702223766472,-3.2494273140499033,1.581605195780252,2.0957170549656965,0.020957170549656966,-3.2494273140499033,1.3307385228525732,2.0127269396620653,0.020127269396620653,-3.2494273140499033,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.2494273140499033,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.2494273140499033,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.2494273140499033,1.5920707707537913,1.8800812160923321,0.01880081216092332
-3.1685766045186323,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.1685766045186323,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.1685766045186323,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.1685766045186323,1.2950381384991,2.2702512928208654,0.022702512928208653,-3.1685766045186323,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.1685766045186323,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.1685766045186323,1.310474054124858,2.335607497001513,0.023356074970015128,-3.1685766045186323,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.1685766045186323,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.1685766045186323,0.337946015650898,2.3390720387678443,0.02339072038767844,-3.1685766045186323,0.3937268648606483,2.2414442743900693,0.022414442743900694,-3.1685766045186323,0.7255948674963348,1.9117718558318506,0.019117718558318505,-3.1685766045186323,1.5611888091715136,2.0989875639399465,0.020989875639399466,-3.1685766045186323,1.3307385228525732,2.0127269396620653,0.020127269396620653,-3.1685766045186323,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.1685766045186323,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.1685766045186323,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.1685766045186323,1.5920707707537913,1.8800812160923321,0.01880081216092332
-3.0877258949873614,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.0877258949873614,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.0877258949873614,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.0877258949873614,1.2950381384991,2.2702512928208654,0.022702512928208653,-3.0877258949873614,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.0877258949873614,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.0877258949873614,1.310474054124858,2.335607497001513,0.023356074970015128,-3.0877258949873614,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.0877258949873614,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.0877258949873614,0.3982714558095926,2.3390720387678443,0.02339072038767844,-3.0877258949873614,0.45028505201067676,2.2406138935277133,0.022406138935277133,-3.0877258949873614,0.7640465172797714,1.9208736496125494,0.019208736496125492,-3.0877258949873614,1.5672785241888916,2.105653606508132,0.02105653606508132,-3.0877258949873614,1.3333687801260385,2.014242183112094,0.020142421831120937,-3.0877258949873614,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.0877258949873614,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.0877258949873614,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.0877258949873614,1.5757952400825688,1.8827154196563245,0.018827154196563244
-3.0068751854560904,1.3500578260954552,2.2522642325968905,0.022522642325968904,-3.0068751854560904,1.3661387011351325,2.2683244111383902,0.022683244111383904,-3.0068751854560904,1.3153941378803327,2.275518603005066,0.022755186030050657,-3.0068751854560904,1.3320299136061116,2.2545134953543684,0.022545134953543683,-3.0068751854560904,1.3722100521423202,2.268279278630597,0.02268279278630597,-3.0068751854560904,1.3497425530345124,2.2421007814197274,0.022421007814197272,-3.0068751854560904,1.310474054124858,2.335607497001513,0.023356074970015128,-3.0068751854560904,1.42499686589005,2.2908064449472576,0.022908064449472576,-3.0068751854560904,1.3370458015723736,2.3227821456190862,0.023227821456190862,-3.0068751854560904,0.458596895968287,2.3390720387678443,0.02339072038767844,-3.0068751854560904,0.5068518955000132,2.2398286617561087,0.02239828661756109,-3.0068751854560904,0.8026265822603147,1.9300193975987534,0.019300193975987534,-3.0068751854560904,1.5668838439594068,2.105843361023889,0.021058433610238892,-3.0068751854560904,1.3292257442474948,2.017369268382092,0.02017369268382092,-3.0068751854560904,1.455110533959046,2.3720610629169414,0.023720610629169414,-3.0068751854560904,1.3587097556988708,2.2850099002587023,0.022850099002587023,-3.0068751854560904,1.3914921005546232,2.2489824112433405,0.022489824112433405,-3.0068751854560904,1.573087094170339,1.8822679119032941,0.01882267911903294
-2.9260244759248195,1.3500578260954552,2.2522642325968905,0.022522642325968904,-2.9260244759248195,1.3661387011351325,2.2683244111383902,0.022683244111383904,-2.9260244759248195,1.3153941378803327,2.275518603005066,0.022755186030050657,-2.9260244759248195,1.36505100810713,2.2562824671290653,0.022562824671290654,-2.9260244759248195,1.3722100521423202,2.268279278630597,0.02268279278630597,-2.9260244759248195,1.3497425530345124,2.2421007814197274,0.022421007814197272,-2.9260244759248195,1.310474054124858,2.335607497001513,0.023356074970015128,-2.9260244759248195,1.42499686589005,2.2908064449472576,0.022908064449472576,-2.9260244759248195,1.3072110939387582,2.343935699749114,0.02343935699749114,-2.9260244759248195,0.5189223361269818,2.3390720387678443,0.02339072038767844,-2.9260244759248195,0.5634117886700347,2.239077111341841,0.02239077111341841,-2.9260244759248195,0.8413139244105665,1.9392063020902537,0.019392063020902538,-2.9260244759248195,1.5616650560800056,2.104026999005634,0.02104026999005634,-2.9260244759248195,1.3288429369152175,2.017347656880103,0.020173476568801033,-2.9260244759248195,1.455110533959046,2.3720610629169414,0.023720610629169414,-2.9260244759248195,1.3587097556988708,2.2850099002587023,0.022850099002587023,-2.9260244759248195,1.3914921005546232,2.2489824112433405,0.022489824112433405,-2.9260244759248195,1.570844985988117,1.88558987487702,0.018855898748770198
