DeepLearning_1_AutoML_1_20260314_214524_x1,DeepLearning_1_AutoML_1_20260314_214524_mean_response,DeepLearning_1_AutoML_1_20260314_214524_stddev_response,DeepLearning_1_AutoML_1_20260314_214524_std_error_mean_response,GBM_5_AutoML_1_20260314_214524_x1,GBM_5_AutoML_1_20260314_214524_mean_response,GBM_5_AutoML_1_20260314_214524_stddev_response,GBM_5_AutoML_1_20260314_214524_std_error_mean_response,GBM_2_AutoML_1_20260314_214524_x1,GBM_2_AutoML_1_20260314_214524_mean_response,GBM_2_AutoML_1_20260314_214524_stddev_response,GBM_2_AutoML_1_20260314_214524_std_error_mean_response,GBM_3_AutoML_1_20260314_214524_x1,GBM_3_AutoML_1_20260314_214524_mean_response,GBM_3_AutoML_1_20260314_214524_stddev_response,GBM_3_AutoML_1_20260314_214524_std_error_mean_response,GBM_1_AutoML_1_20260314_214524_x1,GBM_1_AutoML_1_20260314_214524_mean_response,GBM_1_AutoML_1_20260314_214524_stddev_response,GBM_1_AutoML_1_20260314_214524_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_1_x1,XGBoost_grid_1_AutoML_1_20260314_214524_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_1_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260314_214524_model_1_x1,DeepLearning_grid_1_AutoML_1_20260314_214524_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260314_214524_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260314_214524_model_1_std_error_mean_response,GBM_grid_1_AutoML_1_20260314_214524_model_2_x1,GBM_grid_1_AutoML_1_20260314_214524_model_2_mean_response,GBM_grid_1_AutoML_1_20260314_214524_model_2_stddev_response,GBM_grid_1_AutoML_1_20260314_214524_model_2_std_error_mean_response,XGBoost_3_AutoML_1_20260314_214524_x1,XGBoost_3_AutoML_1_20260314_214524_mean_response,XGBoost_3_AutoML_1_20260314_214524_stddev_response,XGBoost_3_AutoML_1_20260314_214524_std_error_mean_response,GBM_grid_1_AutoML_1_20260314_214524_model_1_x1,GBM_grid_1_AutoML_1_20260314_214524_model_1_mean_response,GBM_grid_1_AutoML_1_20260314_214524_model_1_stddev_response,GBM_grid_1_AutoML_1_20260314_214524_model_1_std_error_mean_response,GBM_4_AutoML_1_20260314_214524_x1,GBM_4_AutoML_1_20260314_214524_mean_response,GBM_4_AutoML_1_20260314_214524_stddev_response,GBM_4_AutoML_1_20260314_214524_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_2_x1,XGBoost_grid_1_AutoML_1_20260314_214524_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_2_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_3_x1,XGBoost_grid_1_AutoML_1_20260314_214524_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260314_214524_model_3_std_error_mean_response,DRF_1_AutoML_1_20260314_214524_x1,DRF_1_AutoML_1_20260314_214524_mean_response,DRF_1_AutoML_1_20260314_214524_stddev_response,DRF_1_AutoML_1_20260314_214524_std_error_mean_response,XGBoost_2_AutoML_1_20260314_214524_x1,XGBoost_2_AutoML_1_20260314_214524_mean_response,XGBoost_2_AutoML_1_20260314_214524_stddev_response,XGBoost_2_AutoML_1_20260314_214524_std_error_mean_response,XGBoost_1_AutoML_1_20260314_214524_x1,XGBoost_1_AutoML_1_20260314_214524_mean_response,XGBoost_1_AutoML_1_20260314_214524_stddev_response,XGBoost_1_AutoML_1_20260314_214524_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260314_214524_model_1_x1,DeepLearning_grid_2_AutoML_1_20260314_214524_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260314_214524_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260314_214524_model_1_std_error_mean_response,XRT_1_AutoML_1_20260314_214524_x1,XRT_1_AutoML_1_20260314_214524_mean_response,XRT_1_AutoML_1_20260314_214524_stddev_response,XRT_1_AutoML_1_20260314_214524_std_error_mean_response,GLM_1_AutoML_1_20260314_214524_x1,GLM_1_AutoML_1_20260314_214524_mean_response,GLM_1_AutoML_1_20260314_214524_stddev_response,GLM_1_AutoML_1_20260314_214524_std_error_mean_response
-3.653680861706258,-5.187300696811085,2.7285235689977454,0.027285235689977455,-3.653680861706258,-3.2925077738450867,2.6444993630394587,0.026444993630394587,-3.653680861706258,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.653680861706258,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.653680861706258,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.653680861706258,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.653680861706258,-7.627040638551144,2.8292028871887687,0.028292028871887687,-3.653680861706258,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.653680861706258,-3.0421802905473503,2.602927201601981,0.02602927201601981,-3.653680861706258,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.653680861706258,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.653680861706258,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.653680861706258,-3.0230349901425653,2.322385412712796,0.02322385412712796,-3.653680861706258,-3.9897270175574997,2.6475424899613276,0.026475424899613277,-3.653680861706258,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.653680861706258,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.653680861706258,-2.390172658149803,1.5799764710208102,0.0157997647102081,-3.653680861706258,-4.000185213300245,1.9980973944949183,0.019980973944949184,-3.653680861706258,-11.601553627513056,2.591439931672821,0.02591439931672821
-3.572830152174987,-5.1634805452861965,2.7349622214478093,0.027349622214478092,-3.572830152174987,-3.2925077738450867,2.6444993630394587,0.026444993630394587,-3.572830152174987,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.572830152174987,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.572830152174987,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.572830152174987,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.572830152174987,-7.501124761315972,2.818950663694212,0.02818950663694212,-3.572830152174987,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.572830152174987,-3.0421802905473503,2.602927201601981,0.02602927201601981,-3.572830152174987,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.572830152174987,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.572830152174987,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.572830152174987,-3.0230349901425653,2.322385412712796,0.02322385412712796,-3.572830152174987,-3.9897270175574997,2.6475424899613276,0.026475424899613277,-3.572830152174987,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.572830152174987,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.572830152174987,-2.3890711143259518,1.6056910369053767,0.016056910369053767,-3.572830152174987,-4.000185213300245,1.9980973944949183,0.019980973944949184,-3.572830152174987,-11.36724842334884,2.5914399316728205,0.025914399316728204
-3.491979442643716,-5.139720772229778,2.7412395639461433,0.027412395639461434,-3.491979442643716,-3.2925077738450867,2.6444993630394587,0.026444993630394587,-3.491979442643716,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.491979442643716,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.491979442643716,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.491979442643716,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.491979442643716,-7.375597389052032,2.808529483696577,0.02808529483696577,-3.491979442643716,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.491979442643716,-3.0421802905473503,2.602927201601981,0.02602927201601981,-3.491979442643716,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.491979442643716,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.491979442643716,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.491979442643716,-3.0230349901425653,2.322385412712796,0.02322385412712796,-3.491979442643716,-3.9897270175574997,2.6475424899613276,0.026475424899613277,-3.491979442643716,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.491979442643716,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.491979442643716,-2.3873790813302853,1.6311947266975542,0.016311947266975543,-3.491979442643716,-4.000185213300245,1.9980973944949183,0.019980973944949184,-3.491979442643716,-11.132943219184622,2.591439931672821,0.02591439931672821
-3.411128733112445,-5.116269926580557,2.747101648715328,0.02747101648715328,-3.411128733112445,-3.2925077738450867,2.6444993630394587,0.026444993630394587,-3.411128733112445,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.411128733112445,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.411128733112445,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.411128733112445,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.411128733112445,-7.250434029382372,2.797948201512218,0.027979482015122178,-3.411128733112445,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.411128733112445,-3.0421802905473503,2.602927201601981,0.02602927201601981,-3.411128733112445,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.411128733112445,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.411128733112445,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.411128733112445,-3.0230349901425653,2.322385412712796,0.02322385412712796,-3.411128733112445,-3.9897270175574997,2.6475424899613276,0.026475424899613277,-3.411128733112445,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.411128733112445,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.411128733112445,-2.38512491858239,1.6564488057042988,0.016564488057042987,-3.411128733112445,-4.000185213300245,1.9980973944949183,0.019980973944949184,-3.411128733112445,-10.898638015020408,2.591439931672821,0.02591439931672821
-3.330278023581174,-5.093128384384077,2.7525060668082726,0.027525060668082725,-3.330278023581174,-3.406872834403117,2.6492485091081193,0.026492485091081194,-3.330278023581174,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.330278023581174,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.330278023581174,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.330278023581174,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.330278023581174,-7.125624695663431,2.78721126486658,0.0278721126486658,-3.330278023581174,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.330278023581174,-3.0421802905473503,2.602927201601981,0.02602927201601981,-3.330278023581174,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.330278023581174,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.330278023581174,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.330278023581174,-3.080454605950695,2.381590530969586,0.02381590530969586,-3.330278023581174,-3.9897270175574997,2.6475424899613276,0.026475424899613277,-3.330278023581174,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.330278023581174,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.330278023581174,-2.382360654436678,1.6815089862669417,0.016815089862669417,-3.330278023581174,-4.0105326267666985,2.0087361373282837,0.020087361373282837,-3.330278023581174,-10.66433281085619,2.591439931672821,0.02591439931672821
-3.2494273140499033,-5.070414384634587,2.7573327302728985,0.027573327302728986,-3.2494273140499033,-3.3828573353693385,2.6478932420599977,0.026478932420599975,-3.2494273140499033,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.2494273140499033,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.2494273140499033,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.2494273140499033,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.2494273140499033,-7.0011311654665915,2.7763393650921975,0.027763393650921973,-3.2494273140499033,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.2494273140499033,-3.206850569693977,2.5960388703238872,0.02596038870323887,-3.2494273140499033,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.2494273140499033,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.2494273140499033,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.2494273140499033,-3.1628699036973527,2.5192034184722445,0.025192034184722444,-3.2494273140499033,-3.9897270175574997,2.6475424899613276,0.026475424899613277,-3.2494273140499033,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.2494273140499033,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.2494273140499033,-2.3791753593880856,1.706422580044684,0.01706422580044684,-3.2494273140499033,-4.015100901329534,2.010678156021338,0.02010678156021338,-3.2494273140499033,-10.430027606691974,2.591439931672821,0.02591439931672821
-3.1685766045186323,-5.048230159873153,2.7615195837543753,0.02761519583754375,-3.1685766045186323,-3.451868189913083,2.6745810649297486,0.026745810649297486,-3.1685766045186323,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.1685766045186323,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.1685766045186323,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.1685766045186323,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.1685766045186323,-6.876912670752797,2.7653626020657573,0.027653626020657573,-3.1685766045186323,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.1685766045186323,-3.206850569693977,2.5960388703238872,0.02596038870323887,-3.1685766045186323,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.1685766045186323,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.1685766045186323,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.1685766045186323,-3.1628699036973527,2.5192034184722445,0.025192034184722444,-3.1685766045186323,-3.9898481489146937,2.6475064883719988,0.02647506488371999,-3.1685766045186323,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.1685766045186323,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.1685766045186323,-2.375713370319966,1.7316054427922534,0.017316054427922535,-3.1685766045186323,-4.017345792141693,2.011568637703989,0.020115686377039893,-3.1685766045186323,-10.195722402527759,2.5914399316728205,0.025914399316728204
-3.0877258949873614,-5.026674749324922,2.764978674914543,0.027649786749145432,-3.0877258949873614,-3.480138897582938,2.7026057490922826,0.027026057490922826,-3.0877258949873614,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.0877258949873614,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.0877258949873614,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.0877258949873614,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.0877258949873614,-6.753006064865849,2.75425333854243,0.027542533385424298,-3.0877258949873614,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.0877258949873614,-3.206850569693977,2.5960388703238872,0.02596038870323887,-3.0877258949873614,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.0877258949873614,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.0877258949873614,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.0877258949873614,-3.164951230951885,2.5205625801259055,0.025205625801259054,-3.0877258949873614,-3.9882001436418286,2.6484684296875094,0.026484684296875095,-3.0877258949873614,-3.230018862216361,2.652201346454084,0.02652201346454084,-3.0877258949873614,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.0877258949873614,-2.3721317564248183,1.7570618281357524,0.017570618281357524,-3.0877258949873614,-4.019222382260103,2.014479419471325,0.02014479419471325,-3.0877258949873614,-9.96141719836354,2.591439931672821,0.02591439931672821
-3.0068751854560904,-5.005826047410362,2.7676722568279994,0.027676722568279993,-3.0068751854560904,-3.480138897582938,2.7026057490922826,0.027026057490922826,-3.0068751854560904,-3.4215609481538283,2.636164331327478,0.026361643313274778,-3.0068751854560904,-3.4424682095383803,2.6552850680463966,0.026552850680463966,-3.0068751854560904,-4.037000664764337,2.7421019881473057,0.027421019881473056,-3.0068751854560904,-3.323832054289873,2.6830806502649156,0.026830806502649157,-3.0068751854560904,-6.629419643676441,2.742997594010837,0.02742997594010837,-3.0068751854560904,-4.028984044075621,2.7321653053547297,0.027321653053547296,-3.0068751854560904,-3.206850569693977,2.5960388703238872,0.02596038870323887,-3.0068751854560904,-3.4403564637202204,2.623535253493626,0.026235352534936262,-3.0068751854560904,-3.3561361827535183,2.6247174991868154,0.026247174991868155,-3.0068751854560904,-3.449897140892223,2.7814375439647145,0.027814375439647144,-3.0068751854560904,-3.1681421603057274,2.5204273517385603,0.025204273517385602,-3.0068751854560904,-3.991221847889661,2.6520538128703257,0.026520538128703256,-3.0068751854560904,-3.666563370745629,2.7276113552749726,0.027276113552749726,-3.0068751854560904,-3.445419579523709,2.8382869826023054,0.028382869826023054,-3.0068751854560904,-2.368417994214045,1.7826809397521612,0.017826809397521612,-3.0068751854560904,-4.031541630552786,2.026932695427394,0.02026932695427394,-3.0068751854560904,-9.727111994199324,2.591439931672821,0.02591439931672821
-2.9260244759248195,-4.985702581422086,2.769587357097656,0.02769587357097656,-2.9260244759248195,-3.598782244570974,2.738480560954048,0.027384805609540482,-2.9260244759248195,-3.54809568043443,2.641107881076303,0.02641107881076303,-2.9260244759248195,-3.568733376148563,2.6604808612426445,0.026604808612426444,-2.9260244759248195,-4.037000664764337,2.7421019881473057,0.027421019881473056,-2.9260244759248195,-3.323832054289873,2.6830806502649156,0.026830806502649157,-2.9260244759248195,-6.5061554543490985,2.7315524576350283,0.027315524576350284,-2.9260244759248195,-4.028984044075621,2.7321653053547297,0.027321653053547296,-2.9260244759248195,-3.5694251901387704,2.687924545738621,0.026879245457386212,-2.9260244759248195,-3.4403564637202204,2.623535253493626,0.026235352534936262,-2.9260244759248195,-3.50601943426489,2.65014968159236,0.026501496815923602,-2.9260244759248195,-3.449897140892223,2.7814375439647145,0.027814375439647144,-2.9260244759248195,-3.4916910663753487,2.6840497318234866,0.026840497318234867,-2.9260244759248195,-4.005981639243809,2.661209048071319,0.02661209048071319,-2.9260244759248195,-3.666563370745629,2.7276113552749726,0.027276113552749726,-2.9260244759248195,-3.569600456605712,2.8382870496460693,0.028382870496460693,-2.9260244759248195,-2.3645642668959477,1.808236619232506,0.018082366192325058,-2.9260244759248195,-4.049407641506153,2.0449362451712707,0.020449362451712708,-2.9260244759248195,-9.492806790035106,2.591439931672821,0.02591439931672821
