GBM_grid_1_AutoML_1_20260315_05520_model_1_x5,GBM_grid_1_AutoML_1_20260315_05520_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_05520_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_05520_model_1_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_05520_model_2_x5,GBM_grid_1_AutoML_1_20260315_05520_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_05520_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_05520_model_2_std_error_mean_response,GBM_1_AutoML_1_20260315_05520_x5,GBM_1_AutoML_1_20260315_05520_mean_response,GBM_1_AutoML_1_20260315_05520_stddev_response,GBM_1_AutoML_1_20260315_05520_std_error_mean_response,GLM_1_AutoML_1_20260315_05520_x5,GLM_1_AutoML_1_20260315_05520_mean_response,GLM_1_AutoML_1_20260315_05520_stddev_response,GLM_1_AutoML_1_20260315_05520_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_05520_model_1_x5,DeepLearning_grid_1_AutoML_1_20260315_05520_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_05520_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_05520_model_1_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_1_x5,XGBoost_grid_1_AutoML_1_20260315_05520_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_1_std_error_mean_response,GBM_5_AutoML_1_20260315_05520_x5,GBM_5_AutoML_1_20260315_05520_mean_response,GBM_5_AutoML_1_20260315_05520_stddev_response,GBM_5_AutoML_1_20260315_05520_std_error_mean_response,GBM_2_AutoML_1_20260315_05520_x5,GBM_2_AutoML_1_20260315_05520_mean_response,GBM_2_AutoML_1_20260315_05520_stddev_response,GBM_2_AutoML_1_20260315_05520_std_error_mean_response,GBM_3_AutoML_1_20260315_05520_x5,GBM_3_AutoML_1_20260315_05520_mean_response,GBM_3_AutoML_1_20260315_05520_stddev_response,GBM_3_AutoML_1_20260315_05520_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_05520_x5,DeepLearning_1_AutoML_1_20260315_05520_mean_response,DeepLearning_1_AutoML_1_20260315_05520_stddev_response,DeepLearning_1_AutoML_1_20260315_05520_std_error_mean_response,XGBoost_3_AutoML_1_20260315_05520_x5,XGBoost_3_AutoML_1_20260315_05520_mean_response,XGBoost_3_AutoML_1_20260315_05520_stddev_response,XGBoost_3_AutoML_1_20260315_05520_std_error_mean_response,GBM_4_AutoML_1_20260315_05520_x5,GBM_4_AutoML_1_20260315_05520_mean_response,GBM_4_AutoML_1_20260315_05520_stddev_response,GBM_4_AutoML_1_20260315_05520_std_error_mean_response,DRF_1_AutoML_1_20260315_05520_x5,DRF_1_AutoML_1_20260315_05520_mean_response,DRF_1_AutoML_1_20260315_05520_stddev_response,DRF_1_AutoML_1_20260315_05520_std_error_mean_response,XRT_1_AutoML_1_20260315_05520_x5,XRT_1_AutoML_1_20260315_05520_mean_response,XRT_1_AutoML_1_20260315_05520_stddev_response,XRT_1_AutoML_1_20260315_05520_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_3_x5,XGBoost_grid_1_AutoML_1_20260315_05520_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_2_x5,XGBoost_grid_1_AutoML_1_20260315_05520_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_05520_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260315_05520_x5,XGBoost_2_AutoML_1_20260315_05520_mean_response,XGBoost_2_AutoML_1_20260315_05520_stddev_response,XGBoost_2_AutoML_1_20260315_05520_std_error_mean_response,XGBoost_1_AutoML_1_20260315_05520_x5,XGBoost_1_AutoML_1_20260315_05520_mean_response,XGBoost_1_AutoML_1_20260315_05520_stddev_response,XGBoost_1_AutoML_1_20260315_05520_std_error_mean_response
0.00012792974489441196,2.8390134810485708,2.374751864943313,0.023747518649433128,0.00012792974489441196,2.6770046800457012,2.4275372266553465,0.024275372266553467,0.00012792974489441196,2.614850065894077,2.402401005392105,0.024024010053921054,0.00012792974489441196,2.610251562814114,2.448593150426463,0.024485931504264632,0.00012792974489441196,2.5450325149393995,2.3826191295062364,0.023826191295062363,0.00012792974489441196,3.1227976576762284,2.5867204851427994,0.025867204851427995,0.00012792974489441196,2.616537297244419,2.367101437555663,0.02367101437555663,0.00012792974489441196,2.7477920077647293,2.363968556197056,0.023639685561970557,0.00012792974489441196,2.745338470806933,2.367349220071819,0.02367349220071819,0.00012792974489441196,2.8736025605537834,2.4700695339469667,0.024700695339469666,0.00012792974489441196,3.3096483527840115,2.6570263971297696,0.026570263971297695,0.00012792974489441196,2.6561087754715405,2.406745725900324,0.024067457259003243,0.00012792974489441196,2.619415001175068,2.46011880064683,0.0246011880064683,0.00012792974489441196,2.684421258701284,2.2491386360284937,0.022491386360284936,0.00012792974489441196,2.5633191282862566,2.2781282133677223,0.022781282133677222,0.00012792974489441196,3.5462378925307423,2.8405170297924265,0.028405170297924266,0.00012792974489441196,3.80112985509485,2.994815607507954,0.029948156075079543,0.00012792974489441196,3.6109727740367874,2.7413424472274817,0.027413424472274815
0.08622726574422375,2.6225441611778746,2.2826418596067146,0.022826418596067145,0.08622726574422375,2.5889119387367336,2.4332812671226187,0.024332812671226188,0.08622726574422375,2.58854351084123,2.406556011909468,0.024065560119094682,0.08622726574422375,2.6177794278195035,2.448593150426463,0.024485931504264632,0.08622726574422375,2.5578255172097926,2.381348894148811,0.02381348894148811,0.08622726574422375,2.580199219587236,2.4867970106041613,0.024867970106041613,0.08622726574422375,2.6013384978827596,2.351307581162265,0.02351307581162265,0.08622726574422375,2.6234456057605535,2.39334726515119,0.023933472651511897,0.08622726574422375,2.607809024801135,2.370867718113979,0.02370867718113979,0.08622726574422375,2.8899395823348795,2.4732630392825348,0.024732630392825347,0.08622726574422375,2.5449321775813116,2.5253043022916084,0.025253043022916085,0.08622726574422375,2.593297036236029,2.400106042854394,0.024001060428543938,0.08622726574422375,2.6199704513219744,2.468318779017292,0.02468318779017292,0.08622726574422375,2.617935782240961,2.2461198370860145,0.022461198370860146,0.08622726574422375,2.5464314250669906,2.600579024029226,0.02600579024029226,0.08622726574422375,2.8273583581212915,2.7749701600445804,0.027749701600445806,0.08622726574422375,2.512957089566626,2.7921627243895317,0.027921627243895318,0.08622726574422375,2.276729266387597,2.8327836994524493,0.028327836994524493
0.1723266017435531,2.6184015786899204,2.2871716050689335,0.022871716050689335,0.1723266017435531,2.6117727923801928,2.432201663116776,0.024322016631167762,0.1723266017435531,2.6014026755564146,2.4137977582710284,0.024137977582710284,0.1723266017435531,2.625307292824893,2.448593150426463,0.024485931504264632,0.1723266017435531,2.570551701498917,2.38006228644082,0.0238006228644082,0.1723266017435531,2.6131218858477894,2.4925955454091313,0.024925955454091313,0.1723266017435531,2.6255142630843946,2.3634080326152853,0.023634080326152853,0.1723266017435531,2.6051981426088457,2.403046610334167,0.02403046610334167,0.1723266017435531,2.6035589506637598,2.36337354543063,0.0236337354543063,0.1723266017435531,2.9062813113668495,2.4760534240836547,0.024760534240836546,0.1723266017435531,2.6068634391207715,2.5407912327363644,0.025407912327363644,0.1723266017435531,2.6181376914743026,2.3848590515490056,0.023848590515490056,0.1723266017435531,2.615863427005059,2.4781478814430904,0.024781478814430904,0.1723266017435531,2.6342001771531502,2.2593274454520325,0.022593274454520324,0.1723266017435531,2.647140937623429,2.6658850438036965,0.026658850438036966,0.1723266017435531,2.740410523292212,2.7875365789943287,0.027875365789943287,0.1723266017435531,2.720749952468043,2.761685713997558,0.027616857139975578,0.1723266017435531,2.7187143149073227,2.9285846435986134,0.029285846435986133
0.2584259377428824,2.633347161655076,2.2824750585138855,0.022824750585138855,0.2584259377428824,2.636826520821901,2.4379323497086762,0.024379323497086762,0.2584259377428824,2.6339720542223426,2.429446413471067,0.02429446413471067,0.2584259377428824,2.6328351578302827,2.448593150426463,0.024485931504264632,0.2584259377428824,2.5832059858685863,2.3787632012939004,0.023787632012939004,0.2584259377428824,2.645916578487656,2.507813587598101,0.025078135875981008,0.2584259377428824,2.6384896882393902,2.371235754013916,0.023712357540139162,0.2584259377428824,2.6379543000835315,2.4039916290732735,0.024039916290732734,0.2584259377428824,2.6472250803954727,2.382984618133474,0.02382984618133474,0.2584259377428824,2.9226579655666667,2.478486490160934,0.02478486490160934,0.2584259377428824,2.6412203278039588,2.5457211799426136,0.025457211799426137,0.2584259377428824,2.612523975952153,2.3836272526562268,0.023836272526562268,0.2584259377428824,2.6312864645468026,2.473951250140115,0.024739512501401148,0.2584259377428824,2.6354351181677376,2.2507007227594777,0.02250700722759478,0.2584259377428824,2.6888170817900447,2.7271052767257027,0.027271052767257026,0.2584259377428824,2.7075274385820385,2.8196672297360035,0.028196672297360035,0.2584259377428824,2.605954043183615,2.783084643956327,0.02783084643956327,0.2584259377428824,2.73678832106106,2.8909952851779797,0.028909952851779795
0.34452527374221176,2.6400530466434966,2.283745379331944,0.022837453793319442,0.34452527374221176,2.6706116464055265,2.440525380208235,0.02440525380208235,0.34452527374221176,2.6472895049543004,2.4173096102006033,0.024173096102006034,0.34452527374221176,2.640363022835672,2.4485931504264635,0.024485931504264636,0.34452527374221176,2.5957910271136204,2.3774583980776813,0.023774583980776812,0.34452527374221176,2.645916578487656,2.507813587598101,0.025078135875981008,0.34452527374221176,2.639250293583565,2.3763065479729653,0.02376306547972965,0.34452527374221176,2.647815557588203,2.399217135068351,0.02399217135068351,0.34452527374221176,2.6547530935142944,2.3795128459843884,0.023795128459843884,0.34452527374221176,2.9390842149432936,2.4805677398966144,0.024805677398966143,0.34452527374221176,2.673704397733882,2.538490294411114,0.02538490294411114,0.34452527374221176,2.610555730766252,2.3872826617910783,0.02387282661791078,0.34452527374221176,2.6358255102727552,2.477841016433145,0.02477841016433145,0.34452527374221176,2.6178740566671883,2.247875256379078,0.02247875256379078,0.34452527374221176,2.6355406607867686,2.744646004582631,0.02744646004582631,0.34452527374221176,2.5546812912250045,2.762288100238567,0.02762288100238567,0.34452527374221176,2.571385060854163,2.789444251992146,0.02789444251992146,0.34452527374221176,2.600188482593001,2.8328084741054713,0.028328084741054714
0.4306246097415411,2.65028399025299,2.2825011851923662,0.022825011851923663,0.4306246097415411,2.7165165552163164,2.4605971544213894,0.024605971544213893,0.4306246097415411,2.659517038372544,2.4576532983558756,0.024576532983558757,0.4306246097415411,2.6478908878410614,2.448593150426463,0.024485931504264632,0.4306246097415411,2.6083038036553745,2.3761474891480714,0.023761474891480713,0.4306246097415411,2.6905195850684542,2.493626120976943,0.02493626120976943,0.4306246097415411,2.662223752940496,2.3799370484436686,0.023799370484436685,0.4306246097415411,2.6567951518139887,2.389756389882339,0.02389756389882339,0.4306246097415411,2.6777511622230907,2.390162200744396,0.02390162200744396,0.4306246097415411,2.955528461261076,2.4822670471554806,0.024822670471554807,0.4306246097415411,2.6832267509790135,2.5314933871671204,0.025314933871671205,0.4306246097415411,2.6927986927128376,2.417887396196028,0.02417887396196028,0.4306246097415411,2.6364387590002534,2.491196669646978,0.02491196669646978,0.4306246097415411,2.6646237888578055,2.2660573615624506,0.022660573615624506,0.4306246097415411,2.620668877631565,2.7604298570348598,0.027604298570348598,0.4306246097415411,2.692352088497986,2.7986511713281277,0.027986511713281276,0.4306246097415411,2.714117135777464,2.79231177185289,0.027923117718528897,0.4306246097415411,2.520771979539469,2.811019518303737,0.02811019518303737
0.5167239457408704,2.6817972214937615,2.2943742586320885,0.022943742586320884,0.5167239457408704,2.7088259574395264,2.4567345247757215,0.024567345247757215,0.5167239457408704,2.685716556366882,2.449417888754821,0.024494178887548207,0.5167239457408704,2.6554187528464506,2.448593150426463,0.024485931504264632,0.5167239457408704,2.620751625553897,2.374830708880388,0.02374830708880388,0.5167239457408704,2.6905195850684542,2.493626120976943,0.02493626120976943,0.5167239457408704,2.6906958842063817,2.395810854747381,0.023958108547473808,0.5167239457408704,2.688082367719207,2.398015619429098,0.023980156194290978,0.5167239457408704,2.6721189623425277,2.394888711383334,0.02394888711383334,0.5167239457408704,2.971928376798886,2.4836446293607595,0.024836446293607595,0.5167239457408704,2.6941186283046386,2.5375552339579963,0.025375552339579964,0.5167239457408704,2.671318350579959,2.379143759195962,0.023791437591959622,0.5167239457408704,2.6651510953158963,2.493709302154869,0.02493709302154869,0.5167239457408704,2.671655009566803,2.260307128400236,0.02260307128400236,0.5167239457408704,2.7214211093722853,2.7322157287813846,0.027322157287813845,0.5167239457408704,2.6864616675691098,2.8516645942391574,0.028516645942391575,0.5167239457408704,2.6926916370094047,2.800625113842399,0.02800625113842399,0.5167239457408704,2.810209567576508,2.8453987557920555,0.028453987557920554
0.6028232817401997,2.6885815475823778,2.300070562057807,0.023000705620578068,0.6028232817401997,2.717214579121967,2.45743080561816,0.0245743080561816,0.6028232817401997,2.7549424182195223,2.438400425382594,0.02438400425382594,0.6028232817401997,2.66294661785184,2.448593150426463,0.024485931504264632,0.6028232817401997,2.6331276542202273,2.3735112884488103,0.023735112884488103,0.6028232817401997,2.6905195850684542,2.493626120976943,0.02493626120976943,0.6028232817401997,2.7290166454565714,2.371017677645768,0.023710176776457682,0.6028232817401997,2.7313582394268225,2.391470207135663,0.02391470207135663,0.6028232817401997,2.7328815051143787,2.37952534153434,0.0237952534153434,0.6028232817401997,2.9883294835980605,2.48466696977279,0.024846669697727898,0.6028232817401997,2.7815425864262977,2.5338276796273864,0.025338276796273863,0.6028232817401997,2.7222539217463715,2.4160971769759993,0.024160971769759995,0.6028232817401997,2.685938880215374,2.493047204748381,0.02493047204748381,0.6028232817401997,2.686007735116166,2.2714476853356014,0.022714476853356015,0.6028232817401997,2.8032415195552165,2.7809795956261194,0.027809795956261193,0.6028232817401997,2.8936012250585135,2.837794002053776,0.02837794002053776,0.6028232817401997,2.813142191828787,2.83059455957504,0.028305945595750403,0.6028232817401997,2.824678759374423,2.9107177145631433,0.029107177145631432
0.6889226177395291,2.6885815475823778,2.300070562057807,0.023000705620578068,0.6889226177395291,2.7096086218680506,2.4535074832336425,0.024535074832336426,0.6889226177395291,2.7384719661472827,2.439800335164588,0.02439800335164588,0.6889226177395291,2.6704744828572293,2.448593150426463,0.024485931504264632,0.6889226177395291,2.645432110339526,2.372191446527812,0.02372191446527812,0.6889226177395291,2.6905195850684542,2.493626120976943,0.02493626120976943,0.6889226177395291,2.7208591585924964,2.372719791647883,0.02372719791647883,0.6889226177395291,2.736347055693376,2.3876881514665786,0.023876881514665785,0.6889226177395291,2.720733501933918,2.398430331779265,0.02398430331779265,0.6889226177395291,3.004822804338493,2.4853170355292598,0.024853170355292598,0.6889226177395291,2.7665188688518945,2.5234419881940027,0.025234419881940025,0.6889226177395291,2.7164806809280453,2.4181969721647354,0.024181969721647354,0.6889226177395291,2.683648522206321,2.500552572239291,0.02500552572239291,0.6889226177395291,2.683398188663498,2.271877528931335,0.02271877528931335,0.6889226177395291,2.7528920335034366,2.7337732683836307,0.027337732683836307,0.6889226177395291,2.76614677644514,2.8410796300543075,0.028410796300543075,0.6889226177395291,2.712317381060216,2.7624335554797033,0.02762433555479703,0.6889226177395291,2.7786801928149063,2.9206096526360206,0.029206096526360206
0.7750219537388585,2.663323604477146,2.3106741665228205,0.023106741665228206,0.7750219537388585,2.653896488446813,2.4686646808120103,0.0246866468081201,0.7750219537388585,2.6698322023967744,2.481756988497593,0.02481756988497593,0.7750219537388585,2.6780023478626194,2.448593150426463,0.024485931504264632,0.7750219537388585,2.6576685586434303,2.3708717129146364,0.023708717129146364,0.7750219537388585,2.6905195850684542,2.493626120976943,0.02493626120976943,0.7750219537388585,2.6639281234599306,2.409260806772976,0.02409260806772976,0.7750219537388585,2.6915115628756903,2.42570844077627,0.0242570844077627,0.7750219537388585,2.6704444865054575,2.3999279697095295,0.023999279697095297,0.7750219537388585,3.0213377474492358,2.4856436622903906,0.024856436622903905,0.7750219537388585,2.6623339920701925,2.518428767266292,0.025184287672662918,0.7750219537388585,2.67435828877398,2.4379802839389044,0.024379802839389043,0.7750219537388585,2.6714763571059907,2.499065473936209,0.024990654739362086,0.7750219537388585,2.6732546481268322,2.2717624443887363,0.022717624443887363,0.7750219537388585,2.709500500159245,2.735210041224118,0.02735210041224118,0.7750219537388585,2.7116608133728146,2.7958907644104225,0.027958907644104226,0.7750219537388585,2.7178692921088077,2.8246021761566666,0.028246021761566667,0.7750219537388585,2.562148827572446,2.817540069197035,0.02817540069197035
