StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_121601_x7,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_121601_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_121601_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_121601_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_121601_model_1_x7,GBM_grid_1_AutoML_1_20260315_121601_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_121601_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_121601_model_1_std_error_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_121601_x7,StackedEnsemble_AllModels_1_AutoML_1_20260315_121601_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_121601_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_121601_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_121601_model_2_x7,GBM_grid_1_AutoML_1_20260315_121601_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_121601_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_121601_model_2_std_error_mean_response,GBM_1_AutoML_1_20260315_121601_x7,GBM_1_AutoML_1_20260315_121601_mean_response,GBM_1_AutoML_1_20260315_121601_stddev_response,GBM_1_AutoML_1_20260315_121601_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_1_x7,XGBoost_grid_1_AutoML_1_20260315_121601_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_1_std_error_mean_response,GBM_5_AutoML_1_20260315_121601_x7,GBM_5_AutoML_1_20260315_121601_mean_response,GBM_5_AutoML_1_20260315_121601_stddev_response,GBM_5_AutoML_1_20260315_121601_std_error_mean_response,GBM_2_AutoML_1_20260315_121601_x7,GBM_2_AutoML_1_20260315_121601_mean_response,GBM_2_AutoML_1_20260315_121601_stddev_response,GBM_2_AutoML_1_20260315_121601_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_121601_model_1_x7,DeepLearning_grid_1_AutoML_1_20260315_121601_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_121601_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_121601_model_1_std_error_mean_response,GLM_1_AutoML_1_20260315_121601_x7,GLM_1_AutoML_1_20260315_121601_mean_response,GLM_1_AutoML_1_20260315_121601_stddev_response,GLM_1_AutoML_1_20260315_121601_std_error_mean_response,GBM_3_AutoML_1_20260315_121601_x7,GBM_3_AutoML_1_20260315_121601_mean_response,GBM_3_AutoML_1_20260315_121601_stddev_response,GBM_3_AutoML_1_20260315_121601_std_error_mean_response,XGBoost_3_AutoML_1_20260315_121601_x7,XGBoost_3_AutoML_1_20260315_121601_mean_response,XGBoost_3_AutoML_1_20260315_121601_stddev_response,XGBoost_3_AutoML_1_20260315_121601_std_error_mean_response,GBM_4_AutoML_1_20260315_121601_x7,GBM_4_AutoML_1_20260315_121601_mean_response,GBM_4_AutoML_1_20260315_121601_stddev_response,GBM_4_AutoML_1_20260315_121601_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_121601_model_1_x7,DeepLearning_grid_2_AutoML_1_20260315_121601_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_121601_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_121601_model_1_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_121601_x7,DeepLearning_1_AutoML_1_20260315_121601_mean_response,DeepLearning_1_AutoML_1_20260315_121601_stddev_response,DeepLearning_1_AutoML_1_20260315_121601_std_error_mean_response,DRF_1_AutoML_1_20260315_121601_x7,DRF_1_AutoML_1_20260315_121601_mean_response,DRF_1_AutoML_1_20260315_121601_stddev_response,DRF_1_AutoML_1_20260315_121601_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_121601_model_1_x7,DeepLearning_grid_3_AutoML_1_20260315_121601_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_121601_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_121601_model_1_std_error_mean_response,XRT_1_AutoML_1_20260315_121601_x7,XRT_1_AutoML_1_20260315_121601_mean_response,XRT_1_AutoML_1_20260315_121601_stddev_response,XRT_1_AutoML_1_20260315_121601_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_3_x7,XGBoost_grid_1_AutoML_1_20260315_121601_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_2_x7,XGBoost_grid_1_AutoML_1_20260315_121601_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_121601_model_2_std_error_mean_response,XGBoost_1_AutoML_1_20260315_121601_x7,XGBoost_1_AutoML_1_20260315_121601_mean_response,XGBoost_1_AutoML_1_20260315_121601_stddev_response,XGBoost_1_AutoML_1_20260315_121601_std_error_mean_response,XGBoost_2_AutoML_1_20260315_121601_x7,XGBoost_2_AutoML_1_20260315_121601_mean_response,XGBoost_2_AutoML_1_20260315_121601_stddev_response,XGBoost_2_AutoML_1_20260315_121601_std_error_mean_response
-3.71044338268443,-0.18137026622081368,2.349898511833878,0.02349898511833878,-3.71044338268443,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.71044338268443,-0.06814727983985192,2.2800035165688417,0.022800035165688418,-3.71044338268443,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.71044338268443,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.71044338268443,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.71044338268443,-0.0003319875270338258,2.155883367168288,0.02155883367168288,-3.71044338268443,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.71044338268443,-0.2874471299377909,2.074291655455759,0.02074291655455759,-3.71044338268443,-0.6169525636664326,2.2767316214886146,0.022767316214886146,-3.71044338268443,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.71044338268443,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.71044338268443,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.71044338268443,0.2829617957878148,1.8124453931647402,0.0181244539316474,-3.71044338268443,-0.36578267506897866,1.949645416228327,0.01949645416228327,-3.71044338268443,0.7598353347144295,2.22025342383343,0.022202534238334303,-3.71044338268443,0.598107828377669,1.1135935048597931,0.01113593504859793,-3.71044338268443,0.7648313749944821,1.9347626511583402,0.019347626511583404,-3.71044338268443,0.3980461151804571,1.8906495041894762,0.01890649504189476,-3.71044338268443,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.71044338268443,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.71044338268443,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.6332246143866795,-0.16882610558117808,2.349932059225413,0.02349932059225413,-3.6332246143866795,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.6332246143866795,-0.055984455337498115,2.2801042904920124,0.022801042904920122,-3.6332246143866795,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.6332246143866795,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.6332246143866795,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.6332246143866795,-0.0003319875270338258,2.155883367168288,0.02155883367168288,-3.6332246143866795,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.6332246143866795,-0.22539118000086683,2.074465824743149,0.020744658247431488,-3.6332246143866795,-0.5470455130013927,2.2767316214886146,0.022767316214886146,-3.6332246143866795,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.6332246143866795,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.6332246143866795,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.6332246143866795,0.3349607982535878,1.8181016594158967,0.018181016594158966,-3.6332246143866795,-0.30850083181168175,1.96587156656203,0.019658715665620302,-3.6332246143866795,0.7598353347144295,2.22025342383343,0.022202534238334303,-3.6332246143866795,0.6288834318838894,1.1226050847796485,0.011226050847796485,-3.6332246143866795,0.7648313749944821,1.9347626511583402,0.019347626511583404,-3.6332246143866795,0.3980461151804571,1.8906495041894762,0.01890649504189476,-3.6332246143866795,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.6332246143866795,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.6332246143866795,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.5560058460889286,-0.1562801121448059,2.3499780470203855,0.023499780470203856,-3.5560058460889286,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.5560058460889286,-0.04381524600201525,2.280211126295338,0.02280211126295338,-3.5560058460889286,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.5560058460889286,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.5560058460889286,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.5560058460889286,-0.0003319875270338258,2.155883367168288,0.02155883367168288,-3.5560058460889286,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.5560058460889286,-0.16332281318624967,2.0747249892666724,0.020747249892666724,-3.5560058460889286,-0.47713846233635276,2.2767316214886146,0.022767316214886146,-3.5560058460889286,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.5560058460889286,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.5560058460889286,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.5560058460889286,0.3873758512114763,1.8235610716035198,0.0182356107160352,-3.5560058460889286,-0.2506778177256552,1.9818846293809753,0.019818846293809752,-3.5560058460889286,0.7557170242428946,2.225417535849487,0.022254175358494874,-3.5560058460889286,0.6599585039204927,1.1315308593076594,0.011315308593076594,-3.5560058460889286,0.7648313749944821,1.9347626511583402,0.019347626511583404,-3.5560058460889286,0.3980461151804571,1.8906495041894762,0.01890649504189476,-3.5560058460889286,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.5560058460889286,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.5560058460889286,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.478787077791178,-0.14373310630963274,2.3500358173367517,0.023500358173367517,-3.478787077791178,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.478787077791178,-0.036001122032027724,2.2780608377346967,0.022780608377346967,-3.478787077791178,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.478787077791178,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.478787077791178,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.478787077791178,-0.13238811891081048,2.0906030942994818,0.020906030942994817,-3.478787077791178,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.478787077791178,-0.10124758754662488,2.0750651655605954,0.020750651655605953,-3.478787077791178,-0.4072314116713133,2.2767316214886146,0.022767316214886146,-3.478787077791178,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.478787077791178,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.478787077791178,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.478787077791178,0.44010897935548254,1.8288528363673544,0.018288528363673544,-3.478787077791178,-0.1922453229874274,1.9976238399323956,0.019976238399323956,-3.478787077791178,0.7557170242428946,2.225417535849487,0.022254175358494874,-3.478787077791178,0.6913448481675789,1.1403898279511404,0.011403898279511404,-3.478787077791178,0.7648313749944821,1.9347626511583402,0.019347626511583404,-3.478787077791178,0.3531936049156474,1.9201292722793175,0.019201292722793174,-3.478787077791178,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.478787077791178,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.478787077791178,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.4015683094934275,-0.13104409589798474,2.3500569496072656,0.023500569496072658,-3.4015683094934275,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.4015683094934275,-0.023821656204724245,2.2781801085506728,0.022781801085506728,-3.4015683094934275,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.4015683094934275,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.4015683094934275,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.4015683094934275,-0.13238811891081048,2.0906030942994818,0.020906030942994817,-3.4015683094934275,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.4015683094934275,-0.03915615117187383,2.0754937146737578,0.020754937146737578,-3.4015683094934275,-0.33732436100627344,2.2767316214886146,0.022767316214886146,-3.4015683094934275,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.4015683094934275,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.4015683094934275,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.4015683094934275,0.49316490848105804,1.8339693200632952,0.018339693200632952,-3.4015683094934275,-0.13325279555072156,2.0130802701129134,0.020130802701129134,-3.4015683094934275,0.7557170242428946,2.225417535849487,0.022254175358494874,-3.4015683094934275,0.723049223394456,1.149174447252699,0.01149174447252699,-3.4015683094934275,0.7716179182839347,1.9328168888010524,0.019328168888010522,-3.4015683094934275,0.3531936049156474,1.9201292722793175,0.019201292722793174,-3.4015683094934275,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.4015683094934275,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.4015683094934275,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.324349541195677,-0.11845483433860045,2.350166825048251,0.02350166825048251,-3.324349541195677,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.324349541195677,-0.011637255969588799,2.2783045451159194,0.022783045451159195,-3.324349541195677,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.324349541195677,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.324349541195677,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.324349541195677,-0.13238811891081048,2.0906030942994818,0.020906030942994817,-3.324349541195677,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.324349541195677,0.02294760245679658,2.075999159067346,0.02075999159067346,-3.324349541195677,-0.26741731034123406,2.2767316214886146,0.022767316214886146,-3.324349541195677,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.324349541195677,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.324349541195677,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.324349541195677,0.5465184507405928,1.8389116892323432,0.01838911689232343,-3.324349541195677,-0.07364129566768163,2.0282116194493796,0.020282116194493795,-3.324349541195677,0.7557170242428946,2.225417535849487,0.022254175358494874,-3.324349541195677,0.7550612612530838,1.157881839247096,0.01157881839247096,-3.324349541195677,0.7734672819818212,1.9342862152758338,0.019342862152758336,-3.324349541195677,0.3531936049156474,1.9201292722793175,0.019201292722793174,-3.324349541195677,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.324349541195677,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.324349541195677,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.247130772897926,-0.10586293316880895,2.350310492856913,0.023503104928569128,-3.247130772897926,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.247130772897926,0.0005542968601970188,2.2784374428578977,0.022784374428578977,-3.247130772897926,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.247130772897926,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.247130772897926,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.247130772897926,-0.13238811891081048,2.0906030942994818,0.020906030942994817,-3.247130772897926,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.247130772897926,0.08508388147357235,2.0766129078916657,0.02076612907891666,-3.247130772897926,-0.19751025967619415,2.2767316214886146,0.022767316214886146,-3.247130772897926,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.247130772897926,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.247130772897926,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.247130772897926,0.6001744024123833,1.8436822817542835,0.018436822817542834,-3.247130772897926,-0.013470537139975477,2.043043894625566,0.02043043894625566,-3.247130772897926,0.7559180216443315,2.226153483431194,0.02226153483431194,-3.247130772897926,0.7873739629333173,1.1664987001531522,0.011664987001531521,-3.247130772897926,0.7752115842423395,1.93708866369928,0.0193708866369928,-3.247130772897926,0.3558402375689126,1.9216807683148083,0.019216807683148082,-3.247130772897926,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.247130772897926,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.247130772897926,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.1699120046001754,-0.09299898524931136,2.350580905123283,0.02350580905123283,-3.1699120046001754,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.1699120046001754,0.012752592575507333,2.2785770948812085,0.022785770948812085,-3.1699120046001754,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.1699120046001754,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.1699120046001754,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.1699120046001754,-0.13238811891081048,2.0906030942994818,0.020906030942994817,-3.1699120046001754,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.1699120046001754,0.147248100288469,2.0773174640515952,0.02077317464051595,-3.1699120046001754,-0.12760320901115427,2.2767316214886146,0.022767316214886146,-3.1699120046001754,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.1699120046001754,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.1699120046001754,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.1699120046001754,0.6541393778344086,1.8482551361945372,0.018482551361945373,-3.1699120046001754,0.04726828731994165,2.0575879134973745,0.020575879134973746,-3.1699120046001754,0.7503930465279595,2.2236880409867803,0.022236880409867803,-3.1699120046001754,0.8199870008641811,1.1750309268069061,0.01175030926806906,-3.1699120046001754,0.7899796359114043,1.9454714961293615,0.019454714961293616,-3.1699120046001754,0.3558402375689126,1.9216807683148083,0.019216807683148082,-3.1699120046001754,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.1699120046001754,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.1699120046001754,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.092693236302425,-0.08019529079002104,2.3505533026229113,0.02350553302622911,-3.092693236302425,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.092693236302425,0.02491744752631476,2.279630752271422,0.02279630752271422,-3.092693236302425,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.092693236302425,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.092693236302425,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.092693236302425,-0.1336017532158853,2.110062845437631,0.02110062845437631,-3.092693236302425,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.092693236302425,0.20944001615588503,2.0781051405149755,0.020781051405149756,-3.092693236302425,-0.057696158346114815,2.2767316214886146,0.022767316214886146,-3.092693236302425,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.092693236302425,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.092693236302425,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.092693236302425,0.7084058970961931,1.8526694743928454,0.018526694743928453,-3.092693236302425,0.10852885055435826,2.0717952277969927,0.020717952277969926,-3.092693236302425,0.7836639496487827,2.215879705305202,0.02215879705305202,-3.092693236302425,0.8529053722712477,1.1834728307958335,0.011834728307958335,-3.092693236302425,0.8016200313426696,1.9373632863929535,0.019373632863929534,-3.092693236302425,0.3558402375689126,1.9216807683148083,0.019216807683148082,-3.092693236302425,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.092693236302425,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.092693236302425,-0.20419575457489111,2.2780859832504676,0.022780859832504677
-3.0154744680046743,-0.06762697901848862,2.350859348705461,0.023508593487054613,-3.0154744680046743,0.10823094003752935,2.2789487763499308,0.022789487763499306,-3.0154744680046743,0.038582761930280304,2.279748742929658,0.02279748742929658,-3.0154744680046743,0.5378771493213425,2.0489888275476145,0.020489888275476143,-3.0154744680046743,0.5110157015779743,2.156299319241363,0.02156299319241363,-3.0154744680046743,-0.3445568176396191,2.380711595282251,0.02380711595282251,-3.0154744680046743,-0.08957388441751019,2.1140865905476085,0.021140865905476085,-3.0154744680046743,0.1505514721233825,2.220775483550815,0.022207754835508152,-3.0154744680046743,0.2716645596799828,2.078986552782927,0.02078986552782927,-3.0154744680046743,0.012210892318924627,2.2767316214886146,0.022767316214886146,-3.0154744680046743,0.16205265496710874,2.2866155966121204,0.022866155966121203,-3.0154744680046743,-0.2513463505101389,2.3248794117510116,0.023248794117510116,-3.0154744680046743,0.5804889271992916,2.2744026991512816,0.022744026991512817,-3.0154744680046743,0.7629500182674156,1.8569114129129234,0.018569114129129233,-3.0154744680046743,0.1703261051181129,2.0857121576837954,0.020857121576837955,-3.0154744680046743,0.7913596896516532,2.2165323490271764,0.022165323490271765,-3.0154744680046743,0.8861101543098868,1.1917974100022641,0.01191797410002264,-3.0154744680046743,0.8015843431603454,1.945668950476693,0.019456689504766932,-3.0154744680046743,0.4010352161243674,1.9286668751828953,0.019286668751828953,-3.0154744680046743,0.12138094247309496,2.384839028032186,0.02384839028032186,-3.0154744680046743,-0.19771206814567557,2.359977457212433,0.02359977457212433,-3.0154744680046743,0.05157104415877257,2.2898083767427098,0.022898083767427097
